i0,i1,i2
373.0,11048.0,201235.0
40.0,11067.0,38223.0
167.0,20049.0,38222.0
165.0,10011.0,182197.0
761.0,20063.0,47177.0
447.0,29035.0,47173.0
524.0,20064.0,38218.0
494.0,29008.0,47171.0
719.0,38094.0,65197.0
665.0,11030.0,38147.0
644.0,20078.0,47207.0
921.0,29062.0,56200.0
869.0,29045.0,47174.0
675.0,20049.0,38221.0
912.0,20084.0,47204.0
548.0,83042.0,110156.0
563.0,29071.0,47188.0
489.0,11077.0,201229.0
698.0,20085.0,47191.0
583.0,11074.0,201255.0
777.0,11034.0,38161.0
968.0,11097.0,38238.0
760.0,20047.0,47180.0
724.0,20020.0,38195.0
519.0,20076.0,38221.0
954.0,11058.0,201215.0
511.0,20079.0,38223.0
257.0,11072.0,38205.0
151.0,11067.0,201220.0
455.0,20043.0,38240.0
542.0,11035.0,38213.0
72.0,11036.0,38195.0
181.0,20044.0,47172.0
76.0,29027.0,47172.0
146.0,11029.0,192260.0
58.0,11032.0,192247.0
107.0,11065.0,201209.0
444.0,10022.0,182255.0
61.0,11078.0,38228.0
494.0,20051.0,47148.0
605.0,29067.0,56192.0
764.0,20064.0,38237.0
725.0,38055.0,65169.0
569.0,20052.0,47158.0
620.0,11052.0,201226.0
362.0,11069.0,192218.0
330.0,11015.0,38184.0
675.0,20084.0,47199.0
998.0,10025.0,182167.0
101.0,11077.0,38211.0
39.0,101102.0,128206.0
297.0,29046.0,47183.0
253.0,11048.0,38186.0
714.0,110079.0,137225.0
78.0,29050.0,56163.0
900.0,20037.0,38206.0
816.0,65043.0,83156.0
759.0,11046.0,38176.0
440.0,29046.0,56139.0
918.0,38089.0,65210.0
363.0,20040.0,38223.0
981.0,20090.0,47198.0
72.0,9987.0,182204.0
816.0,38022.0,56171.0
551.0,11041.0,201226.0
633.0,20031.0,47144.0
827.0,11047.0,38199.0
42.0,20034.0,47180.0
198.0,10057.0,182261.0
816.0,38022.0,56179.0
388.0,20008.0,38203.0
897.0,56048.0,74184.0
93.0,11053.0,38186.0
469.0,10011.0,182222.0
724.0,47044.0,74138.0
297.0,29026.0,56160.0
943.0,20066.0,47195.0
760.0,10052.0,191207.0
343.0,29079.0,56182.0
489.0,38090.0,65208.0
995.0,65054.0,83181.0
905.0,11092.0,38210.0
280.0,11040.0,38174.0
10.0,47089.0,65238.0
257.0,20079.0,47188.0
153.0,11051.0,201250.0
438.0,10994.0,201176.0
95.0,10991.0,192200.0
51.0,20110.0,47218.0
886.0,11088.0,38217.0
548.0,29042.0,46166.0
475.0,20065.0,47189.0
10.0,38103.0,56212.0
116.0,11080.0,38228.0
180.0,20040.0,47188.0
291.0,20048.0,47188.0
170.0,20067.0,47181.0
89.0,38081.0,65228.0
585.0,29050.0,47143.0
608.0,20034.0,47151.0
555.0,11049.0,38184.0
545.0,11063.0,38219.0
408.0,11047.0,38162.0
217.0,47060.0,65205.0
971.0,11045.0,201199.0
238.0,11063.0,38202.0
545.0,38043.0,56183.0
847.0,11007.0,192229.0
189.0,29019.0,56142.0
607.0,20050.0,47154.0
931.0,11081.0,201231.0
608.0,56047.0,83168.0
601.0,47023.0,65171.0
588.0,11083.0,38233.0
589.0,38101.0,65225.0
203.0,11084.0,201266.0
655.0,38107.0,65207.0
78.0,74039.0,101155.0
440.0,20037.0,38193.0
532.0,11037.0,38181.0
547.0,11032.0,38178.0
848.0,11032.0,38203.0
588.0,38085.0,65184.0
554.0,11022.0,201173.0
869.0,29067.0,56201.0
982.0,11087.0,38226.0
882.0,11061.0,38195.0
39.0,11032.0,201210.0
87.0,29060.0,56187.0
11.0,20077.0,38228.0
440.0,10012.0,182188.0
982.0,11041.0,201206.0
574.0,20031.0,38179.0
782.0,11035.0,38181.0
446.0,29084.0,56213.0
348.0,11068.0,38222.0
78.0,20062.0,47178.0
751.0,11055.0,201255.0
373.0,11059.0,192250.0
189.0,20036.0,47162.0
591.0,11038.0,192245.0
716.0,10017.0,191163.0
118.0,11011.0,192230.0
76.0,20048.0,38198.0
778.0,29032.0,47175.0
657.0,11050.0,38196.0
489.0,20110.0,38230.0
834.0,20027.0,47159.0
250.0,11057.0,38214.0
247.0,11060.0,38182.0
588.0,56079.0,83207.0
988.0,11073.0,192245.0
615.0,11069.0,38226.0
717.0,20046.0,47152.0
614.0,11094.0,38217.0
178.0,38064.0,56191.0
87.0,38052.0,56193.0
866.0,20059.0,47195.0
589.0,29095.0,47231.0
771.0,47059.0,74196.0
459.0,20004.0,38183.0
863.0,20037.0,47146.0
834.0,20028.0,38200.0
783.0,11070.0,38219.0
432.0,20037.0,47140.0
414.0,38052.0,56229.0
228.0,11074.0,38211.0
150.0,20058.0,38232.0
869.0,11034.0,38203.0
632.0,20032.0,38207.0
92.0,56043.0,74175.0
362.0,20035.0,47169.0
435.0,11073.0,201233.0
51.0,11088.0,38216.0
529.0,20042.0,47157.0
725.0,11007.0,192227.0
231.0,11043.0,192202.0
971.0,20068.0,47204.0
816.0,20024.0,38228.0
671.0,11052.0,192221.0
542.0,20041.0,38239.0
9.0,11056.0,38208.0
995.0,56059.0,74185.0
589.0,20075.0,47242.0
554.0,11057.0,201228.0
350.0,9964.0,182200.0
663.0,11079.0,201233.0
166.0,29091.0,47198.0
583.0,9990.0,182224.0
303.0,11065.0,38229.0
849.0,11078.0,38204.0
870.0,11034.0,38176.0
278.0,10019.0,191206.0
261.0,10999.0,192222.0
632.0,11042.0,38177.0
900.0,11052.0,38208.0
51.0,29094.0,56231.0
275.0,11092.0,38229.0
801.0,10074.0,182233.0
348.0,56057.0,83183.0
894.0,20033.0,38219.0
837.0,20040.0,47153.0
440.0,11075.0,38230.0
69.0,83091.0,101223.0
303.0,20051.0,38211.0
0.0,11067.0,38174.0
577.0,11024.0,201205.0
714.0,10074.0,182289.0
897.0,65058.0,83168.0
816.0,38029.0,65161.0
589.0,29088.0,56200.0
323.0,38074.0,56205.0
382.0,11017.0,201186.0
167.0,38076.0,56199.0
101.0,20064.0,38222.0
816.0,11052.0,38207.0
181.0,56011.0,74181.0
882.0,20024.0,38197.0
762.0,29036.0,47155.0
343.0,11081.0,38219.0
436.0,11089.0,201238.0
187.0,29089.0,56215.0
193.0,11018.0,201207.0
343.0,56061.0,74221.0
266.0,11056.0,38181.0
589.0,20074.0,38251.0
727.0,20066.0,38249.0
203.0,20090.0,38258.0
995.0,29055.0,47185.0
193.0,11094.0,38220.0
319.0,29035.0,56166.0
967.0,29040.0,56190.0
931.0,11039.0,38195.0
856.0,10023.0,182224.0
283.0,11017.0,201200.0
303.0,11059.0,38192.0
548.0,47051.0,74139.0
321.0,11089.0,38195.0
588.0,29041.0,47185.0
58.0,11085.0,38226.0
110.0,20025.0,38208.0
528.0,11041.0,38201.0
771.0,11039.0,192227.0
589.0,56093.0,83204.0
78.0,20035.0,38213.0
5.0,11040.0,38182.0
474.0,20042.0,38183.0
519.0,11097.0,38220.0
39.0,20107.0,38263.0
7.0,29113.0,56200.0
764.0,11031.0,201221.0
771.0,20034.0,38186.0
695.0,29086.0,47209.0
267.0,29104.0,47224.0
210.0,11057.0,38178.0
420.0,47056.0,65178.0
586.0,10012.0,182203.0
912.0,20048.0,38240.0
432.0,20053.0,38168.0
122.0,11026.0,201250.0
292.0,20069.0,38237.0
468.0,11060.0,38212.0
357.0,11064.0,38207.0
303.0,38061.0,56195.0
218.0,11071.0,38199.0
446.0,56103.0,83220.0
616.0,11018.0,201209.0
563.0,29080.0,56165.0
133.0,10036.0,182208.0
995.0,38041.0,56186.0
224.0,38042.0,56189.0
10.0,56104.0,83212.0
819.0,11019.0,192183.0
148.0,20094.0,38257.0
592.0,38066.0,56189.0
780.0,11069.0,201263.0
82.0,20050.0,38193.0
462.0,38068.0,65168.0
224.0,56034.0,74197.0
790.0,10012.0,182166.0
918.0,47083.0,74197.0
317.0,29075.0,56187.0
39.0,20094.0,47206.0
416.0,29097.0,56197.0
295.0,11086.0,201212.0
339.0,11032.0,192222.0
771.0,20070.0,47172.0
240.0,11036.0,201247.0
266.0,29031.0,56171.0
455.0,11059.0,38192.0
869.0,38060.0,56206.0
636.0,11038.0,192261.0
897.0,20013.0,38183.0
10.0,38090.0,65238.0
16.0,20065.0,47179.0
561.0,20042.0,38240.0
734.0,29054.0,47182.0
145.0,20104.0,47239.0
894.0,29040.0,47172.0
187.0,38102.0,65190.0
357.0,38027.0,56154.0
529.0,29028.0,47184.0
378.0,11048.0,38183.0
545.0,29076.0,56180.0
229.0,11007.0,192216.0
487.0,10072.0,182272.0
817.0,10080.0,182251.0
958.0,11082.0,38225.0
548.0,83036.0,101169.0
69.0,56078.0,83208.0
420.0,29063.0,56201.0
168.0,11060.0,38213.0
968.0,20068.0,38223.0
633.0,20006.0,38177.0
262.0,38066.0,65217.0
908.0,10026.0,182229.0
616.0,11018.0,192208.0
671.0,29049.0,47160.0
717.0,38032.0,65154.0
181.0,56033.0,83164.0
791.0,10014.0,182211.0
73.0,10035.0,182211.0
17.0,11070.0,38201.0
343.0,20079.0,38209.0
671.0,11043.0,38169.0
39.0,92084.0,110234.0
170.0,20058.0,38204.0
450.0,11080.0,38190.0
643.0,11031.0,201235.0
871.0,29065.0,47207.0
174.0,11028.0,192209.0
8.0,11054.0,38210.0
630.0,11088.0,38213.0
116.0,11073.0,38204.0
395.0,56045.0,83168.0
46.0,11040.0,38180.0
893.0,11040.0,201204.0
748.0,11012.0,201209.0
339.0,11033.0,192232.0
609.0,29054.0,56182.0
92.0,38033.0,56168.0
455.0,47044.0,65185.0
214.0,20068.0,47192.0
386.0,11079.0,38211.0
727.0,11088.0,38228.0
272.0,11056.0,38189.0
395.0,29066.0,47206.0
987.0,20012.0,38178.0
606.0,11037.0,38200.0
783.0,38026.0,65182.0
567.0,11057.0,192246.0
436.0,11042.0,38179.0
992.0,11047.0,38190.0
267.0,20041.0,38182.0
886.0,11019.0,201211.0
267.0,20040.0,47176.0
464.0,11007.0,201207.0
177.0,11046.0,201213.0
684.0,29036.0,56149.0
837.0,11025.0,38171.0
267.0,20106.0,47225.0
698.0,20079.0,38201.0
187.0,11080.0,192226.0
357.0,29008.0,47139.0
424.0,20046.0,38192.0
981.0,29098.0,56203.0
147.0,11097.0,38220.0
724.0,38036.0,56181.0
871.0,11067.0,38206.0
221.0,11018.0,201211.0
778.0,11034.0,38169.0
788.0,20051.0,47167.0
181.0,38055.0,56176.0
242.0,11078.0,38238.0
667.0,11073.0,201249.0
674.0,38065.0,56215.0
304.0,20059.0,38214.0
618.0,10034.0,182275.0
454.0,11011.0,192229.0
605.0,11080.0,38220.0
356.0,20076.0,47202.0
938.0,11018.0,201202.0
840.0,10027.0,182238.0
956.0,11054.0,38184.0
574.0,20043.0,47165.0
896.0,20030.0,38197.0
805.0,11043.0,201225.0
34.0,10034.0,191236.0
614.0,47094.0,74203.0
334.0,20036.0,38166.0
871.0,20088.0,47184.0
224.0,29060.0,56156.0
714.0,38093.0,65223.0
771.0,29046.0,56171.0
321.0,20035.0,38219.0
532.0,11015.0,192201.0
262.0,29080.0,56213.0
370.0,10037.0,182239.0
882.0,11108.0,38231.0
475.0,29059.0,56203.0
102.0,20068.0,38241.0
170.0,20071.0,38221.0
462.0,29023.0,47164.0
680.0,11054.0,38195.0
343.0,38077.0,65183.0
446.0,11038.0,38192.0
123.0,10020.0,182173.0
268.0,11029.0,201187.0
896.0,11022.0,192217.0
637.0,10059.0,191189.0
110.0,38033.0,65134.0
376.0,29029.0,56170.0
741.0,10023.0,182189.0
941.0,20059.0,47175.0
362.0,20046.0,38211.0
416.0,20081.0,47196.0
714.0,29096.0,56213.0
667.0,10012.0,191167.0
424.0,11074.0,38207.0
210.0,20036.0,38193.0
608.0,29040.0,56166.0
882.0,38037.0,56206.0
87.0,47058.0,74196.0
623.0,65062.0,83221.0
608.0,11037.0,38201.0
759.0,29007.0,47154.0
102.0,11033.0,192250.0
309.0,11087.0,38200.0
51.0,38077.0,56225.0
548.0,74036.0,101148.0
863.0,11054.0,38169.0
589.0,29105.0,56207.0
968.0,29094.0,47206.0
714.0,83081.0,101201.0
39.0,38105.0,65200.0
10.0,29069.0,56195.0
203.0,20084.0,47200.0
622.0,11023.0,201159.0
834.0,47034.0,74157.0
847.0,11032.0,192247.0
652.0,10065.0,182249.0
813.0,11029.0,192226.0
999.0,11011.0,201169.0
788.0,20048.0,38208.0
805.0,11043.0,38202.0
296.0,11068.0,38208.0
613.0,38041.0,56187.0
52.0,20029.0,38186.0
295.0,29064.0,56175.0
745.0,20091.0,47182.0
687.0,11062.0,38230.0
851.0,10051.0,182248.0
801.0,11040.0,201232.0
10.0,20110.0,47221.0
238.0,20066.0,47185.0
869.0,20051.0,47179.0
317.0,56069.0,83177.0
818.0,56039.0,74167.0
401.0,20086.0,38259.0
589.0,38098.0,65217.0
560.0,29058.0,56186.0
401.0,11076.0,38209.0
805.0,20032.0,47158.0
745.0,11080.0,38232.0
816.0,47020.0,65168.0
628.0,29082.0,56220.0
724.0,38021.0,65145.0
266.0,20045.0,47155.0
644.0,11071.0,201244.0
547.0,11080.0,201276.0
143.0,11053.0,38244.0
808.0,20062.0,38226.0
178.0,38066.0,65193.0
971.0,11062.0,38183.0
996.0,20089.0,47196.0
344.0,11075.0,201236.0
557.0,11047.0,38187.0
430.0,11087.0,38236.0
113.0,11019.0,192202.0
348.0,56046.0,74202.0
166.0,47065.0,74168.0
146.0,10029.0,182250.0
459.0,10036.0,182191.0
724.0,83036.0,101192.0
407.0,11026.0,201195.0
755.0,74030.0,92180.0
633.0,38040.0,56168.0
601.0,47029.0,74149.0
348.0,20071.0,38236.0
851.0,11049.0,38206.0
585.0,20041.0,47169.0
714.0,92080.0,119214.0
934.0,29015.0,56146.0
719.0,11093.0,38227.0
557.0,20037.0,38209.0
724.0,74038.0,92205.0
613.0,20039.0,47162.0
816.0,20079.0,47224.0
719.0,29060.0,47214.0
898.0,20042.0,47154.0
166.0,29068.0,56202.0
120.0,11067.0,38236.0
871.0,11077.0,38198.0
581.0,20061.0,47173.0
316.0,11037.0,201219.0
198.0,38099.0,56224.0
623.0,65061.0,92192.0
947.0,11049.0,38201.0
588.0,20056.0,38254.0
851.0,11070.0,38210.0
872.0,11057.0,38222.0
53.0,11063.0,38215.0
146.0,38048.0,65170.0
893.0,11014.0,192202.0
702.0,20040.0,38244.0
494.0,11041.0,38158.0
585.0,11058.0,201239.0
484.0,11045.0,38178.0
714.0,56099.0,83235.0
301.0,10055.0,191219.0
82.0,38051.0,65162.0
929.0,11068.0,192230.0
125.0,11030.0,38169.0
802.0,11091.0,38213.0
262.0,20063.0,38236.0
560.0,29043.0,47198.0
816.0,56060.0,83166.0
629.0,11078.0,38197.0
432.0,29018.0,47157.0
420.0,20072.0,47188.0
542.0,29060.0,47176.0
379.0,29094.0,56202.0
771.0,29050.0,47164.0
33.0,11067.0,38213.0
943.0,10027.0,191209.0
711.0,10028.0,182254.0
881.0,11048.0,38194.0
577.0,11036.0,192207.0
214.0,29087.0,47204.0
535.0,11064.0,201238.0
10.0,29110.0,47243.0
217.0,10053.0,182216.0
565.0,11049.0,201235.0
22.0,47011.0,65153.0
934.0,11024.0,38171.0
698.0,38081.0,56225.0
995.0,29041.0,56181.0
40.0,20071.0,47190.0
823.0,10066.0,182216.0
655.0,29075.0,47226.0
887.0,20079.0,38212.0
315.0,29070.0,47232.0
707.0,11032.0,38156.0
178.0,20047.0,47152.0
783.0,20042.0,38171.0
141.0,11038.0,201207.0
871.0,29079.0,56193.0
813.0,74059.0,101189.0
416.0,11060.0,38260.0
440.0,11023.0,38186.0
678.0,11036.0,38179.0
633.0,47027.0,65148.0
155.0,11033.0,38179.0
317.0,47037.0,65179.0
996.0,20083.0,38246.0
816.0,56038.0,83165.0
310.0,11001.0,192228.0
882.0,47039.0,74165.0
39.0,74080.0,92215.0
52.0,29039.0,56130.0
772.0,11100.0,38235.0
201.0,11041.0,38193.0
665.0,20048.0,47144.0
853.0,11079.0,201225.0
70.0,11033.0,192173.0
851.0,11014.0,201202.0
187.0,11037.0,38185.0
68.0,47054.0,74159.0
977.0,11041.0,38214.0
760.0,10053.0,182234.0
187.0,11068.0,38205.0
813.0,29053.0,56181.0
632.0,20086.0,47213.0
755.0,47019.0,65186.0
163.0,11037.0,38189.0
798.0,10052.0,182237.0
802.0,11029.0,201252.0
294.0,38099.0,65221.0
315.0,20071.0,38233.0
361.0,20045.0,47177.0
609.0,11054.0,38172.0
911.0,11010.0,192208.0
606.0,11073.0,38216.0
246.0,20027.0,38193.0
365.0,29044.0,56174.0
159.0,10011.0,182208.0
894.0,38045.0,65176.0
775.0,20045.0,38183.0
343.0,29055.0,56186.0
714.0,47097.0,74215.0
548.0,47031.0,65171.0
484.0,20045.0,38184.0
420.0,56058.0,74206.0
644.0,29097.0,47219.0
552.0,11058.0,201188.0
89.0,20057.0,38241.0
190.0,10033.0,191188.0
507.0,10034.0,182227.0
440.0,29039.0,47163.0
459.0,20025.0,47171.0
967.0,11045.0,38216.0
613.0,38056.0,65165.0
659.0,47091.0,65215.0
363.0,29082.0,56190.0
701.0,11084.0,38215.0
623.0,11017.0,38178.0
745.0,20095.0,38242.0
148.0,11083.0,38212.0
278.0,11066.0,192259.0
871.0,38076.0,56223.0
224.0,11065.0,38191.0
473.0,11095.0,38231.0
11.0,29084.0,47216.0
185.0,11075.0,38207.0
154.0,11050.0,38224.0
772.0,11076.0,201262.0
977.0,20038.0,38212.0
897.0,29030.0,47168.0
475.0,11040.0,38206.0
166.0,47064.0,65191.0
971.0,20036.0,38164.0
489.0,29098.0,56208.0
813.0,11032.0,201203.0
960.0,10021.0,182219.0
710.0,11028.0,201183.0
69.0,38090.0,65214.0
383.0,20046.0,47193.0
87.0,20068.0,47194.0
459.0,11025.0,38188.0
294.0,47079.0,65231.0
125.0,20081.0,47181.0
725.0,56063.0,74192.0
537.0,11053.0,38197.0
971.0,29039.0,56154.0
432.0,47037.0,74137.0
359.0,11002.0,192215.0
991.0,11044.0,192220.0
674.0,11091.0,38237.0
267.0,11051.0,38185.0
454.0,29051.0,56170.0
316.0,11021.0,192250.0
764.0,38070.0,56184.0
194.0,11066.0,38201.0
232.0,11031.0,192167.0
39.0,56088.0,83227.0
39.0,83081.0,110211.0
589.0,11104.0,38228.0
395.0,20048.0,38173.0
315.0,11070.0,38227.0
813.0,20068.0,47184.0
82.0,29057.0,56176.0
148.0,20123.0,38252.0
401.0,11073.0,38233.0
69.0,11085.0,38249.0
363.0,11051.0,38209.0
714.0,10015.0,191192.0
995.0,47057.0,65184.0
432.0,38049.0,65139.0
165.0,11033.0,192175.0
563.0,20073.0,47189.0
903.0,11064.0,38248.0
872.0,20063.0,38209.0
89.0,20075.0,47208.0
733.0,11065.0,201242.0
872.0,29081.0,47194.0
614.0,38080.0,65214.0
146.0,11019.0,38177.0
819.0,29070.0,56163.0
288.0,11034.0,192209.0
170.0,11052.0,38193.0
116.0,20077.0,38264.0
684.0,38029.0,56162.0
42.0,20029.0,38196.0
367.0,11008.0,192219.0
563.0,38059.0,65192.0
42.0,20069.0,47169.0
343.0,11078.0,38200.0
632.0,11089.0,38231.0
297.0,11023.0,38151.0
813.0,38048.0,65188.0
418.0,11063.0,38191.0
605.0,38067.0,65185.0
146.0,47043.0,74171.0
608.0,56034.0,74168.0
514.0,10003.0,182237.0
319.0,29014.0,47147.0
583.0,11020.0,201181.0
67.0,11094.0,38257.0
703.0,11043.0,201200.0
334.0,11013.0,38190.0
574.0,11039.0,38183.0
250.0,20053.0,47183.0
613.0,11065.0,38202.0
155.0,11019.0,192237.0
295.0,38063.0,56208.0
524.0,11061.0,38205.0
931.0,11055.0,192244.0
92.0,29044.0,47166.0
802.0,11039.0,38191.0
659.0,11087.0,38216.0
863.0,11051.0,38201.0
231.0,20032.0,38224.0
380.0,11081.0,38226.0
659.0,20086.0,47209.0
410.0,11074.0,38230.0
18.0,11064.0,38215.0
201.0,10024.0,182207.0
224.0,83058.0,101193.0
615.0,11056.0,192237.0
702.0,11076.0,38217.0
866.0,20065.0,38212.0
454.0,9978.0,182197.0
68.0,38031.0,56168.0
818.0,29059.0,56162.0
760.0,38049.0,65164.0
977.0,10048.0,182225.0
742.0,11079.0,38202.0
33.0,11032.0,192246.0
818.0,47062.0,74184.0
39.0,65082.0,92207.0
476.0,11082.0,38224.0
524.0,11021.0,201196.0
181.0,29047.0,47181.0
724.0,29042.0,56161.0
294.0,38081.0,56218.0
968.0,38091.0,56244.0
166.0,11076.0,38201.0
274.0,20053.0,38205.0
934.0,20016.0,47158.0
416.0,11083.0,201225.0
53.0,11038.0,201216.0
648.0,11028.0,192227.0
144.0,20038.0,47151.0
537.0,38065.0,56185.0
489.0,29081.0,56196.0
778.0,11038.0,38192.0
79.0,10052.0,191226.0
399.0,10005.0,182205.0
292.0,11067.0,38223.0
358.0,20048.0,47178.0
547.0,11067.0,38220.0
755.0,65062.0,92163.0
358.0,20032.0,38182.0
68.0,11055.0,192227.0
310.0,11044.0,38159.0
254.0,11011.0,192226.0
376.0,11065.0,38200.0
684.0,38045.0,65170.0
680.0,10071.0,191205.0
153.0,20072.0,47199.0
198.0,29084.0,47225.0
764.0,38085.0,65231.0
870.0,20085.0,38237.0
724.0,47021.0,65145.0
849.0,20067.0,47190.0
548.0,74022.0,92154.0
465.0,11080.0,38212.0
187.0,38029.0,65172.0
623.0,29036.0,56138.0
633.0,47021.0,74171.0
608.0,47036.0,74160.0
184.0,10030.0,191165.0
853.0,20047.0,38206.0
462.0,11029.0,38181.0
671.0,20045.0,47179.0
865.0,11029.0,201190.0
89.0,47089.0,74201.0
5.0,10994.0,192188.0
552.0,20050.0,38190.0
633.0,29062.0,56154.0
606.0,20052.0,38225.0
608.0,47026.0,65168.0
601.0,29046.0,56148.0
153.0,20049.0,38233.0
613.0,47028.0,65174.0
524.0,29069.0,56184.0
813.0,29043.0,47208.0
420.0,56078.0,83193.0
416.0,20070.0,38245.0
785.0,10080.0,182285.0
698.0,11070.0,38211.0
775.0,11053.0,38193.0
9.0,29071.0,47182.0
339.0,20030.0,47164.0
166.0,20073.0,47207.0
659.0,29085.0,47222.0
843.0,10036.0,182232.0
605.0,11069.0,38221.0
607.0,20040.0,38187.0
286.0,10061.0,182236.0
291.0,20073.0,38227.0
739.0,29087.0,56215.0
524.0,20061.0,47187.0
695.0,11073.0,38239.0
337.0,20018.0,47141.0
791.0,11050.0,38201.0
871.0,47101.0,74191.0
548.0,65021.0,92150.0
943.0,11090.0,38222.0
813.0,10036.0,191226.0
588.0,29057.0,56204.0
620.0,11039.0,192227.0
882.0,29025.0,47180.0
755.0,47037.0,74164.0
469.0,11051.0,38183.0
228.0,20069.0,38221.0
926.0,11065.0,201248.0
894.0,11041.0,201252.0
446.0,38069.0,56190.0
39.0,83085.0,101226.0
171.0,11070.0,192242.0
988.0,11012.0,192199.0
167.0,38071.0,65196.0
632.0,20067.0,38218.0
148.0,20094.0,47213.0
955.0,10024.0,191212.0
995.0,20052.0,47180.0
82.0,56062.0,83157.0
91.0,10998.0,201193.0
591.0,11047.0,201220.0
235.0,9992.0,182228.0
146.0,56053.0,83186.0
343.0,47060.0,65207.0
321.0,11036.0,38200.0
724.0,47062.0,74186.0
683.0,11008.0,192193.0
166.0,20060.0,47174.0
483.0,11025.0,192224.0
395.0,65062.0,92180.0
816.0,47050.0,65193.0
724.0,65057.0,83190.0
493.0,11002.0,192191.0
197.0,20043.0,38184.0
911.0,20064.0,47166.0
785.0,11073.0,38234.0
78.0,74042.0,92184.0
485.0,20086.0,47208.0
921.0,10983.0,192189.0
545.0,29059.0,47187.0
588.0,56071.0,74217.0
58.0,20097.0,47189.0
189.0,11038.0,38171.0
332.0,11040.0,38193.0
155.0,20060.0,38227.0
376.0,11036.0,201219.0
889.0,11039.0,201259.0
762.0,20022.0,38166.0
800.0,10013.0,182203.0
714.0,11119.0,38211.0
224.0,74057.0,101161.0
311.0,11019.0,192219.0
307.0,10001.0,191165.0
918.0,47050.0,65211.0
987.0,11045.0,38177.0
717.0,20033.0,38169.0
668.0,20023.0,38219.0
72.0,20037.0,38193.0
247.0,20053.0,47152.0
601.0,20033.0,47163.0
537.0,29056.0,56159.0
542.0,20059.0,47173.0
317.0,20069.0,47213.0
178.0,29057.0,56184.0
308.0,47066.0,74179.0
51.0,38097.0,65211.0
546.0,11022.0,38175.0
894.0,29059.0,56173.0
126.0,11056.0,38185.0
146.0,20051.0,38193.0
383.0,20050.0,38229.0
592.0,11058.0,38197.0
348.0,29068.0,56196.0
478.0,20083.0,47184.0
440.0,20041.0,47165.0
250.0,20049.0,38221.0
326.0,29082.0,56185.0
897.0,65048.0,92163.0
267.0,47078.0,65235.0
971.0,29027.0,47159.0
214.0,11030.0,201199.0
295.0,20052.0,47205.0
786.0,11073.0,38235.0
819.0,29070.0,47168.0
630.0,20089.0,47194.0
816.0,20069.0,38237.0
675.0,11079.0,38202.0
270.0,11045.0,38204.0
764.0,20071.0,47206.0
655.0,10024.0,182244.0
517.0,11071.0,192234.0
319.0,20037.0,47157.0
698.0,29086.0,47222.0
242.0,11085.0,38223.0
941.0,11042.0,38192.0
836.0,11011.0,201203.0
941.0,38048.0,65188.0
368.0,10063.0,182243.0
850.0,11084.0,38212.0
589.0,20028.0,38183.0
217.0,11064.0,38198.0
717.0,29043.0,47174.0
33.0,29059.0,47203.0
462.0,11039.0,38164.0
886.0,11028.0,192233.0
10.0,29049.0,47203.0
700.0,11068.0,201240.0
145.0,20102.0,47193.0
87.0,20060.0,38219.0
863.0,20040.0,38209.0
142.0,11032.0,201190.0
519.0,11074.0,192259.0
321.0,29071.0,47215.0
304.0,11040.0,38204.0
755.0,74050.0,101143.0
771.0,11050.0,38173.0
145.0,29089.0,47224.0
911.0,11053.0,38206.0
563.0,38052.0,56186.0
39.0,47064.0,65209.0
745.0,38088.0,65197.0
896.0,47040.0,65151.0
574.0,29040.0,56150.0
273.0,10999.0,201207.0
808.0,29072.0,47203.0
990.0,38064.0,56212.0
759.0,20009.0,47138.0
671.0,38033.0,56171.0
869.0,38066.0,65194.0
813.0,20050.0,38215.0
71.0,20052.0,38209.0
397.0,11045.0,192250.0
22.0,38038.0,56155.0
714.0,92065.0,110206.0
144.0,20050.0,38236.0
152.0,11055.0,38196.0
755.0,20046.0,47164.0
613.0,47058.0,74170.0
110.0,47025.0,74140.0
762.0,20075.0,47195.0
181.0,38010.0,65166.0
606.0,20044.0,47182.0
198.0,10080.0,191233.0
775.0,20044.0,47178.0
151.0,11011.0,201158.0
760.0,11054.0,38195.0
537.0,47048.0,74177.0
714.0,65064.0,83238.0
583.0,10007.0,182210.0
151.0,11061.0,201253.0
871.0,10004.0,182214.0
494.0,20036.0,38187.0
167.0,47070.0,74209.0
361.0,20047.0,38200.0
500.0,11052.0,201247.0
9.0,20052.0,47185.0
39.0,56090.0,74185.0
818.0,20051.0,38208.0
941.0,29056.0,56182.0
990.0,20071.0,38247.0
87.0,29043.0,47206.0
719.0,20074.0,47190.0
812.0,11059.0,38213.0
924.0,20073.0,38228.0
224.0,47054.0,74153.0
978.0,10050.0,191199.0
10.0,38070.0,56200.0
725.0,20048.0,47180.0
996.0,11091.0,38228.0
420.0,29067.0,47193.0
496.0,11027.0,201202.0
747.0,11020.0,201204.0
357.0,20025.0,38189.0
157.0,11089.0,38240.0
714.0,110084.0,128225.0
454.0,20037.0,38203.0
145.0,20101.0,38252.0
628.0,38105.0,65202.0
698.0,29054.0,56207.0
110.0,38025.0,56186.0
181.0,11078.0,201248.0
752.0,11069.0,38198.0
672.0,11022.0,201162.0
181.0,20024.0,38187.0
548.0,20025.0,37186.0
455.0,38039.0,65169.0
823.0,11074.0,38230.0
343.0,29039.0,47190.0
198.0,38110.0,65213.0
762.0,29048.0,56148.0
