i0,i1,i2,i3
83.0,318.0,11012.0,201188.0
574.0,625.0,38026.0,56174.0
294.0,392.0,47100.0,74199.0
42.0,246.0,11061.0,38193.0
69.0,154.0,11104.0,38227.0
465.0,378.0,20081.0,38223.0
589.0,663.0,29113.0,56195.0
69.0,505.0,83109.0,101224.0
39.0,991.0,38107.0,65198.0
170.0,392.0,20055.0,38189.0
91.0,493.0,10022.0,191181.0
204.0,951.0,10011.0,191160.0
724.0,919.0,38077.0,65175.0
440.0,663.0,11091.0,38225.0
92.0,817.0,11044.0,38188.0
684.0,4.0,20042.0,38165.0
379.0,104.0,20061.0,38203.0
816.0,824.0,11075.0,38212.0
853.0,880.0,11071.0,201211.0
64.0,191.0,11093.0,38209.0
563.0,240.0,38078.0,65177.0
40.0,743.0,20089.0,47177.0
469.0,649.0,11063.0,38182.0
10.0,933.0,29065.0,56183.0
529.0,569.0,11050.0,38156.0
898.0,813.0,11047.0,38164.0
440.0,261.0,10022.0,182170.0
146.0,55.0,56022.0,74170.0
714.0,308.0,101119.0,128208.0
672.0,735.0,11073.0,192222.0
323.0,613.0,47079.0,65197.0
552.0,992.0,29046.0,47177.0
654.0,288.0,11055.0,192217.0
884.0,332.0,10073.0,182227.0
786.0,121.0,11077.0,38221.0
837.0,891.0,20042.0,38185.0
39.0,731.0,47103.0,74199.0
816.0,615.0,47030.0,65160.0
680.0,434.0,11076.0,38183.0
858.0,105.0,11071.0,38184.0
296.0,44.0,29101.0,56188.0
203.0,681.0,20111.0,47186.0
48.0,945.0,20069.0,47164.0
217.0,289.0,47087.0,74196.0
33.0,92.0,11078.0,38196.0
609.0,696.0,29068.0,56171.0
214.0,829.0,29095.0,47194.0
280.0,172.0,11062.0,38172.0
981.0,615.0,20105.0,47195.0
745.0,712.0,38080.0,56184.0
978.0,504.0,10057.0,191185.0
101.0,536.0,29080.0,56174.0
39.0,991.0,47079.0,65208.0
511.0,642.0,47079.0,74178.0
475.0,10.0,29070.0,56190.0
869.0,980.0,11101.0,38210.0
729.0,472.0,11079.0,201216.0
771.0,859.0,20048.0,38186.0
86.0,933.0,11004.0,201173.0
674.0,257.0,38104.0,65203.0
304.0,854.0,20065.0,38203.0
5.0,522.0,20049.0,38192.0
110.0,28.0,29039.0,56154.0
848.0,942.0,11042.0,38179.0
420.0,525.0,38100.0,65197.0
110.0,926.0,47037.0,74123.0
864.0,863.0,11032.0,201173.0
717.0,322.0,38054.0,56153.0
310.0,198.0,11058.0,38153.0
175.0,813.0,10035.0,182223.0
291.0,447.0,11051.0,38201.0
198.0,812.0,29085.0,47220.0
813.0,172.0,47062.0,74184.0
343.0,954.0,20103.0,47214.0
836.0,881.0,11025.0,201178.0
145.0,661.0,29124.0,56208.0
633.0,34.0,47039.0,74156.0
659.0,504.0,20095.0,47190.0
668.0,92.0,20053.0,38205.0
725.0,996.0,56065.0,83174.0
777.0,429.0,20042.0,38183.0
457.0,926.0,11085.0,38199.0
808.0,606.0,11081.0,38216.0
764.0,222.0,29074.0,56185.0
416.0,931.0,20100.0,47171.0
674.0,335.0,20105.0,47196.0
22.0,115.0,38031.0,56148.0
454.0,206.0,20045.0,47150.0
429.0,873.0,10040.0,182214.0
918.0,658.0,11097.0,38218.0
166.0,519.0,29076.0,47185.0
22.0,812.0,20032.0,47133.0
910.0,153.0,11056.0,38155.0
266.0,489.0,11055.0,38179.0
734.0,332.0,29091.0,56194.0
546.0,623.0,11030.0,38162.0
78.0,270.0,20071.0,47170.0
675.0,73.0,20082.0,47193.0
42.0,363.0,11076.0,38207.0
305.0,229.0,10059.0,191208.0
362.0,188.0,11026.0,38168.0
190.0,13.0,10056.0,191175.0
520.0,375.0,11010.0,201172.0
335.0,509.0,10037.0,182256.0
218.0,428.0,11071.0,192280.0
87.0,382.0,56052.0,74179.0
378.0,962.0,10014.0,182192.0
307.0,590.0,10020.0,191156.0
808.0,606.0,20072.0,38214.0
524.0,290.0,38084.0,65171.0
816.0,583.0,56043.0,74144.0
615.0,406.0,11087.0,38208.0
317.0,801.0,29081.0,56190.0
545.0,198.0,11079.0,201217.0
858.0,105.0,20052.0,38180.0
446.0,307.0,38078.0,56185.0
116.0,595.0,11076.0,38206.0
87.0,819.0,29070.0,56189.0
893.0,902.0,11054.0,201192.0
724.0,43.0,47024.0,65144.0
821.0,621.0,20075.0,38229.0
365.0,233.0,10066.0,182249.0
778.0,96.0,20059.0,47145.0
420.0,517.0,20076.0,38229.0
725.0,516.0,29037.0,47181.0
33.0,663.0,11069.0,192258.0
323.0,268.0,38073.0,56207.0
416.0,931.0,29099.0,47189.0
759.0,244.0,29019.0,47154.0
69.0,948.0,29100.0,56201.0
563.0,240.0,47075.0,65194.0
180.0,325.0,11072.0,38193.0
894.0,897.0,29050.0,47155.0
292.0,168.0,11081.0,201230.0
586.0,766.0,10032.0,182190.0
905.0,103.0,20098.0,47197.0
655.0,310.0,38112.0,65194.0
695.0,232.0,11079.0,38223.0
806.0,659.0,20082.0,47161.0
253.0,349.0,11051.0,192214.0
148.0,450.0,20106.0,47203.0
882.0,599.0,38053.0,65156.0
911.0,167.0,20077.0,47165.0
589.0,186.0,20084.0,38241.0
181.0,1.0,29046.0,47164.0
714.0,201.0,10085.0,182276.0
560.0,253.0,11023.0,192210.0
894.0,532.0,38058.0,65156.0
853.0,88.0,20070.0,47170.0
981.0,465.0,29097.0,56195.0
905.0,4.0,20100.0,38231.0
317.0,671.0,20090.0,47190.0
53.0,53.0,11072.0,38205.0
855.0,99.0,29039.0,47150.0
110.0,28.0,38038.0,56171.0
626.0,670.0,11076.0,192225.0
771.0,161.0,47050.0,65198.0
174.0,653.0,11035.0,192187.0
898.0,673.0,29033.0,56149.0
897.0,304.0,20059.0,47147.0
98.0,352.0,10084.0,182244.0
748.0,482.0,11023.0,201201.0
805.0,944.0,20039.0,38207.0
642.0,618.0,10068.0,191212.0
489.0,107.0,20086.0,47201.0
559.0,745.0,10045.0,182231.0
788.0,204.0,20056.0,38195.0
668.0,92.0,11067.0,38173.0
308.0,980.0,20049.0,38194.0
897.0,281.0,20027.0,38181.0
414.0,411.0,38102.0,65194.0
178.0,155.0,20070.0,38208.0
905.0,616.0,29098.0,56202.0
582.0,202.0,11005.0,192186.0
10.0,413.0,29107.0,47223.0
782.0,215.0,20027.0,38169.0
818.0,831.0,56083.0,83167.0
185.0,211.0,11095.0,38198.0
9.0,40.0,20048.0,38230.0
71.0,99.0,11081.0,38177.0
719.0,509.0,47093.0,74178.0
941.0,934.0,38046.0,56171.0
585.0,808.0,20057.0,38197.0
813.0,312.0,29069.0,56167.0
440.0,994.0,29049.0,47149.0
981.0,180.0,11094.0,38232.0
990.0,472.0,38106.0,65176.0
532.0,465.0,11046.0,38181.0
69.0,154.0,20088.0,38221.0
120.0,132.0,11066.0,38227.0
545.0,147.0,11066.0,38197.0
629.0,407.0,11063.0,38158.0
659.0,917.0,47107.0,74209.0
359.0,146.0,11024.0,192202.0
424.0,18.0,20050.0,47161.0
608.0,183.0,56061.0,83161.0
170.0,427.0,20066.0,47177.0
166.0,190.0,47073.0,65180.0
34.0,903.0,11061.0,38176.0
301.0,18.0,10036.0,191193.0
717.0,35.0,20069.0,47154.0
790.0,683.0,10015.0,182151.0
557.0,743.0,11064.0,38160.0
773.0,404.0,10070.0,191194.0
187.0,866.0,29036.0,47149.0
801.0,482.0,11044.0,201209.0
231.0,179.0,11051.0,192185.0
361.0,150.0,11064.0,38200.0
931.0,668.0,11054.0,192237.0
89.0,612.0,47090.0,65207.0
990.0,719.0,47105.0,74218.0
430.0,634.0,11096.0,38221.0
523.0,843.0,11063.0,38175.0
882.0,181.0,38038.0,56194.0
994.0,884.0,11066.0,201243.0
808.0,545.0,20079.0,47192.0
601.0,610.0,29059.0,56135.0
67.0,897.0,20042.0,38176.0
224.0,327.0,38057.0,65159.0
198.0,833.0,38117.0,65207.0
325.0,361.0,11060.0,38196.0
247.0,920.0,20045.0,38179.0
171.0,632.0,11079.0,192241.0
971.0,298.0,20099.0,38208.0
425.0,740.0,11085.0,38182.0
525.0,442.0,10077.0,182243.0
367.0,791.0,11023.0,192197.0
305.0,498.0,11089.0,38220.0
588.0,468.0,38101.0,65175.0
155.0,736.0,20073.0,47159.0
834.0,741.0,29033.0,47158.0
69.0,441.0,74072.0,92212.0
519.0,251.0,20089.0,47187.0
257.0,916.0,11090.0,38201.0
859.0,444.0,20086.0,38215.0
851.0,602.0,11055.0,38194.0
295.0,45.0,11042.0,201208.0
771.0,110.0,38062.0,56162.0
592.0,868.0,29051.0,47164.0
185.0,710.0,20110.0,47182.0
170.0,882.0,11095.0,38223.0
42.0,813.0,10035.0,182181.0
123.0,554.0,10032.0,182176.0
343.0,405.0,29072.0,56177.0
475.0,370.0,11043.0,201188.0
944.0,485.0,10034.0,182225.0
893.0,902.0,11035.0,192190.0
317.0,801.0,38063.0,56178.0
585.0,342.0,20044.0,47159.0
181.0,703.0,65063.0,92138.0
511.0,310.0,38064.0,65178.0
566.0,617.0,11052.0,38155.0
633.0,910.0,29055.0,56143.0
870.0,799.0,11042.0,38169.0
217.0,687.0,29087.0,56178.0
224.0,596.0,38049.0,56168.0
817.0,842.0,10092.0,182248.0
145.0,110.0,20112.0,47229.0
590.0,845.0,11063.0,201237.0
150.0,414.0,11084.0,38208.0
542.0,501.0,20054.0,38224.0
567.0,982.0,11065.0,192233.0
921.0,522.0,29055.0,47165.0
592.0,148.0,20043.0,38180.0
315.0,172.0,20095.0,38219.0
181.0,920.0,47027.0,65156.0
671.0,492.0,20053.0,47167.0
762.0,2.0,29053.0,56141.0
420.0,966.0,29081.0,47185.0
882.0,54.0,29034.0,47167.0
49.0,66.0,11051.0,38174.0
178.0,889.0,20069.0,47138.0
581.0,991.0,11049.0,38194.0
262.0,505.0,38080.0,65207.0
747.0,740.0,11026.0,201200.0
995.0,557.0,56075.0,74175.0
50.0,151.0,10019.0,182217.0
581.0,991.0,20063.0,38195.0
903.0,850.0,10062.0,182247.0
894.0,542.0,29063.0,56158.0
759.0,503.0,11051.0,38168.0
348.0,195.0,11022.0,201205.0
695.0,426.0,29095.0,47202.0
682.0,102.0,11061.0,201200.0
872.0,709.0,20074.0,47171.0
992.0,26.0,20062.0,47160.0
478.0,492.0,20097.0,47181.0
78.0,61.0,47058.0,65189.0
11.0,515.0,29084.0,47195.0
489.0,701.0,29088.0,56186.0
181.0,975.0,11102.0,201229.0
9.0,447.0,29085.0,47174.0
187.0,866.0,20038.0,47138.0
395.0,751.0,56054.0,83164.0
291.0,799.0,11027.0,201183.0
398.0,255.0,11023.0,201192.0
187.0,763.0,11037.0,38171.0
348.0,863.0,38063.0,65183.0
657.0,653.0,11067.0,38190.0
187.0,11.0,20099.0,47212.0
499.0,303.0,11098.0,38211.0
851.0,471.0,20070.0,47165.0
816.0,626.0,29043.0,47165.0
918.0,687.0,20094.0,47191.0
813.0,577.0,65050.0,83184.0
887.0,803.0,29068.0,47196.0
714.0,399.0,74084.0,101214.0
39.0,207.0,11044.0,201189.0
33.0,652.0,11051.0,192232.0
813.0,175.0,11041.0,192209.0
834.0,570.0,20032.0,38196.0
350.0,251.0,9971.0,182200.0
219.0,452.0,29068.0,47180.0
819.0,675.0,29073.0,56162.0
780.0,33.0,11078.0,201238.0
323.0,8.0,20090.0,47191.0
813.0,552.0,10046.0,191223.0
87.0,809.0,29057.0,47184.0
82.0,682.0,29071.0,56161.0
971.0,259.0,11075.0,38177.0
894.0,624.0,11057.0,201237.0
10.0,304.0,29113.0,56194.0
407.0,123.0,11023.0,192225.0
334.0,917.0,20051.0,47141.0
971.0,706.0,20044.0,47126.0
11.0,177.0,11095.0,38200.0
816.0,315.0,65049.0,92156.0
476.0,488.0,11095.0,38219.0
514.0,365.0,10051.0,182218.0
33.0,92.0,20065.0,38206.0
563.0,995.0,38062.0,56175.0
542.0,501.0,11056.0,38204.0
613.0,814.0,38066.0,65148.0
623.0,39.0,47083.0,74199.0
499.0,617.0,11088.0,38173.0
524.0,359.0,29076.0,56179.0
74.0,152.0,10022.0,191185.0
755.0,181.0,83056.0,110158.0
813.0,980.0,29059.0,47196.0
905.0,4.0,11099.0,38212.0
589.0,2.0,47083.0,65215.0
91.0,251.0,11018.0,201174.0
356.0,321.0,11083.0,38189.0
943.0,368.0,10028.0,191193.0
724.0,407.0,56066.0,83154.0
808.0,545.0,29092.0,47194.0
339.0,95.0,29050.0,56139.0
61.0,288.0,11080.0,38217.0
424.0,109.0,38050.0,56178.0
613.0,140.0,29046.0,47156.0
671.0,72.0,38049.0,56156.0
73.0,590.0,11037.0,38166.0
242.0,748.0,11101.0,38226.0
447.0,234.0,29058.0,56142.0
760.0,368.0,38049.0,56196.0
853.0,475.0,11086.0,201221.0
931.0,727.0,11057.0,38189.0
921.0,54.0,11088.0,38202.0
759.0,181.0,29019.0,56148.0
78.0,804.0,29054.0,56150.0
678.0,727.0,11057.0,38170.0
900.0,120.0,20048.0,47159.0
606.0,485.0,11052.0,38183.0
961.0,500.0,10096.0,182268.0
511.0,662.0,11069.0,38220.0
48.0,945.0,29053.0,47165.0
946.0,136.0,11053.0,38194.0
714.0,766.0,11073.0,38173.0
851.0,929.0,10065.0,182241.0
608.0,231.0,29029.0,47153.0
855.0,99.0,29053.0,56156.0
446.0,565.0,56110.0,83199.0
435.0,39.0,11082.0,201219.0
547.0,249.0,29053.0,47158.0
296.0,936.0,11086.0,38199.0
261.0,111.0,11054.0,201211.0
991.0,497.0,11059.0,192213.0
89.0,927.0,20084.0,47186.0
791.0,367.0,10014.0,182206.0
181.0,920.0,38014.0,65154.0
414.0,835.0,20089.0,47196.0
632.0,216.0,20087.0,38211.0
146.0,467.0,47032.0,65156.0
882.0,404.0,29048.0,47164.0
297.0,697.0,11032.0,38144.0
816.0,339.0,38050.0,65160.0
602.0,989.0,11082.0,38195.0
316.0,109.0,11051.0,201214.0
616.0,290.0,11017.0,201198.0
897.0,304.0,29043.0,47157.0
447.0,93.0,29041.0,47166.0
920.0,735.0,11044.0,38158.0
489.0,722.0,20069.0,38217.0
401.0,16.0,20081.0,38239.0
644.0,251.0,29103.0,47217.0
170.0,781.0,29056.0,56158.0
274.0,82.0,11089.0,38184.0
714.0,741.0,38100.0,56206.0
655.0,321.0,29085.0,47208.0
78.0,557.0,56067.0,83152.0
733.0,540.0,11059.0,201225.0
224.0,944.0,29059.0,47179.0
155.0,102.0,11050.0,38176.0
943.0,193.0,20087.0,38236.0
563.0,325.0,20076.0,47187.0
851.0,49.0,11067.0,38197.0
958.0,770.0,10025.0,182184.0
39.0,201.0,101119.0,128201.0
144.0,995.0,20040.0,38184.0
40.0,55.0,11074.0,38217.0
746.0,458.0,11065.0,201189.0
703.0,160.0,11058.0,201196.0
886.0,523.0,11043.0,192225.0
22.0,244.0,38037.0,65157.0
22.0,115.0,29041.0,56134.0
343.0,744.0,29080.0,56182.0
990.0,162.0,38074.0,56209.0
990.0,276.0,20077.0,38242.0
535.0,576.0,11073.0,201222.0
356.0,272.0,10071.0,191186.0
430.0,335.0,11076.0,38172.0
528.0,792.0,11041.0,38195.0
760.0,441.0,10061.0,182229.0
22.0,741.0,11117.0,38218.0
821.0,888.0,20105.0,47187.0
717.0,322.0,29036.0,56155.0
245.0,52.0,11024.0,201201.0
168.0,409.0,11075.0,38203.0
74.0,152.0,10024.0,182186.0
523.0,483.0,10033.0,182210.0
424.0,109.0,29053.0,56146.0
440.0,724.0,29057.0,56139.0
524.0,178.0,11062.0,38194.0
834.0,750.0,47042.0,74148.0
761.0,549.0,11073.0,38205.0
783.0,849.0,20072.0,47196.0
295.0,908.0,11062.0,192225.0
166.0,795.0,38059.0,56202.0
894.0,305.0,11072.0,38197.0
782.0,406.0,29065.0,56152.0
887.0,600.0,20083.0,38198.0
971.0,200.0,11055.0,201196.0
500.0,192.0,11059.0,201235.0
725.0,516.0,20062.0,47174.0
551.0,916.0,11073.0,201219.0
459.0,128.0,10043.0,182177.0
10.0,304.0,38120.0,56202.0
451.0,250.0,20062.0,47159.0
420.0,167.0,29090.0,56188.0
871.0,24.0,11089.0,38198.0
483.0,523.0,11021.0,201204.0
33.0,652.0,11066.0,201213.0
283.0,611.0,11025.0,201173.0
707.0,630.0,29046.0,47158.0
623.0,611.0,47094.0,65195.0
446.0,561.0,20086.0,38227.0
869.0,251.0,20053.0,38206.0
592.0,742.0,38077.0,56170.0
198.0,952.0,11101.0,38215.0
190.0,856.0,11013.0,192213.0
760.0,858.0,11042.0,38199.0
801.0,303.0,10076.0,182218.0
724.0,748.0,65052.0,92172.0
816.0,583.0,47043.0,74135.0
866.0,712.0,11081.0,38211.0
605.0,743.0,11076.0,38212.0
751.0,819.0,10072.0,191232.0
702.0,236.0,11075.0,38216.0
763.0,376.0,11051.0,38195.0
897.0,855.0,56038.0,83153.0
834.0,620.0,29042.0,56141.0
943.0,193.0,11095.0,38198.0
343.0,744.0,38092.0,56208.0
760.0,901.0,29047.0,47177.0
270.0,620.0,11055.0,38198.0
303.0,560.0,11081.0,38216.0
545.0,188.0,38060.0,65164.0
167.0,151.0,10028.0,191160.0
187.0,897.0,38030.0,65166.0
146.0,874.0,56057.0,83150.0
542.0,346.0,10076.0,182262.0
524.0,208.0,11032.0,201180.0
592.0,818.0,11057.0,201212.0
39.0,497.0,56111.0,83221.0
262.0,912.0,20083.0,38224.0
813.0,732.0,11054.0,38176.0
703.0,383.0,11043.0,201174.0
113.0,149.0,11032.0,192196.0
349.0,253.0,10038.0,182215.0
352.0,40.0,11021.0,201145.0
315.0,917.0,29066.0,47220.0
987.0,196.0,20026.0,38173.0
698.0,958.0,47081.0,74214.0
733.0,540.0,11057.0,192227.0
943.0,378.0,11074.0,201188.0
921.0,341.0,10986.0,192177.0
181.0,487.0,20038.0,38187.0
308.0,227.0,38065.0,56189.0
278.0,605.0,10023.0,191191.0
725.0,557.0,47071.0,65210.0
724.0,213.0,38066.0,56191.0
143.0,848.0,10013.0,182220.0
146.0,358.0,11046.0,38168.0
294.0,716.0,29114.0,56199.0
897.0,755.0,47041.0,74159.0
153.0,298.0,20078.0,47185.0
485.0,567.0,20094.0,38240.0
886.0,249.0,20068.0,38230.0
607.0,564.0,20051.0,47139.0
775.0,370.0,29055.0,56159.0
813.0,42.0,11037.0,201202.0
569.0,984.0,29027.0,47171.0
329.0,607.0,10059.0,191208.0
816.0,839.0,20031.0,38219.0
170.0,815.0,11073.0,38213.0
783.0,130.0,38038.0,65173.0
161.0,723.0,11087.0,201252.0
548.0,465.0,29038.0,47151.0
468.0,180.0,29068.0,47200.0
492.0,570.0,11057.0,38178.0
228.0,503.0,20087.0,47185.0
267.0,292.0,11065.0,38184.0
58.0,518.0,11091.0,38211.0
380.0,768.0,11080.0,38225.0
199.0,757.0,11011.0,192182.0
408.0,975.0,11014.0,192194.0
882.0,687.0,11067.0,38177.0
10.0,734.0,56070.0,74205.0
742.0,436.0,11089.0,38208.0
39.0,500.0,74085.0,92197.0
409.0,185.0,11042.0,192239.0
524.0,359.0,38086.0,56183.0
576.0,535.0,10059.0,182248.0
424.0,797.0,20046.0,38186.0
267.0,329.0,20064.0,47165.0
68.0,537.0,11073.0,192215.0
10.0,278.0,20095.0,38232.0
319.0,339.0,10081.0,182233.0
51.0,728.0,29090.0,47228.0
714.0,741.0,29107.0,56212.0
210.0,100.0,29064.0,56179.0
321.0,593.0,20083.0,47200.0
322.0,649.0,11043.0,192215.0
494.0,192.0,11041.0,38141.0
489.0,214.0,11103.0,201220.0
762.0,233.0,29030.0,47148.0
296.0,695.0,29091.0,47201.0
659.0,296.0,47096.0,65207.0
633.0,778.0,11036.0,38158.0
310.0,631.0,11002.0,192210.0
628.0,698.0,29097.0,56210.0
840.0,58.0,10033.0,182228.0
912.0,101.0,20076.0,38232.0
70.0,954.0,11026.0,192164.0
319.0,217.0,20048.0,47143.0
743.0,464.0,10044.0,182193.0
194.0,634.0,11077.0,38193.0
321.0,995.0,38086.0,65198.0
414.0,436.0,38071.0,56204.0
805.0,697.0,20035.0,47146.0
869.0,224.0,29055.0,47157.0
655.0,447.0,11084.0,38226.0
11.0,25.0,20096.0,47188.0
231.0,538.0,11072.0,38183.0
319.0,702.0,11032.0,38148.0
231.0,538.0,20039.0,38200.0
432.0,897.0,11028.0,38149.0
308.0,316.0,29068.0,47189.0
653.0,324.0,11051.0,201195.0
724.0,274.0,20029.0,47158.0
11.0,177.0,20093.0,38205.0
990.0,276.0,11089.0,38230.0
246.0,992.0,29034.0,56142.0
339.0,281.0,11074.0,201189.0
548.0,154.0,38068.0,65156.0
148.0,45.0,20099.0,47213.0
348.0,28.0,11067.0,38207.0
145.0,889.0,20065.0,38203.0
167.0,240.0,29087.0,47178.0
165.0,379.0,10037.0,182193.0
671.0,563.0,38052.0,65165.0
725.0,380.0,47066.0,74176.0
851.0,471.0,11081.0,192235.0
10.0,502.0,47106.0,65215.0
256.0,318.0,11002.0,192194.0
92.0,382.0,47050.0,65164.0
589.0,186.0,11113.0,38221.0
871.0,24.0,20062.0,38238.0
898.0,613.0,29067.0,47158.0
242.0,2.0,20089.0,47188.0
724.0,819.0,20028.0,38170.0
698.0,783.0,47099.0,65195.0
785.0,740.0,20071.0,38219.0
365.0,675.0,20044.0,47138.0
695.0,151.0,11069.0,38186.0
760.0,901.0,20058.0,47168.0
209.0,430.0,10090.0,191243.0
87.0,809.0,20087.0,47186.0
251.0,350.0,11013.0,201198.0
614.0,871.0,29089.0,47217.0
60.0,301.0,10082.0,182241.0
446.0,158.0,38112.0,65203.0
273.0,702.0,11067.0,192241.0
339.0,597.0,20045.0,38198.0
813.0,172.0,56069.0,74183.0
292.0,970.0,20072.0,38231.0
267.0,120.0,29107.0,56219.0
778.0,96.0,29050.0,47165.0
910.0,879.0,11093.0,38200.0
266.0,745.0,47044.0,65170.0
605.0,987.0,20073.0,47170.0
629.0,726.0,20074.0,38208.0
783.0,365.0,11051.0,38186.0
990.0,472.0,47085.0,65198.0
601.0,980.0,47038.0,74147.0
339.0,269.0,29033.0,47161.0
89.0,927.0,29084.0,47206.0
816.0,659.0,47063.0,74153.0
430.0,127.0,11100.0,38217.0
370.0,411.0,11092.0,38207.0
93.0,593.0,11060.0,38176.0
294.0,174.0,20105.0,47207.0
62.0,163.0,10064.0,191199.0
967.0,403.0,29067.0,47181.0
189.0,544.0,29028.0,56137.0
782.0,283.0,20052.0,47125.0
714.0,958.0,92069.0,110202.0
170.0,392.0,11051.0,38172.0
69.0,477.0,29092.0,47206.0
7.0,353.0,38080.0,56231.0
606.0,72.0,10070.0,182252.0
7.0,353.0,29130.0,56199.0
947.0,47.0,11060.0,38191.0
308.0,316.0,20078.0,47167.0
454.0,419.0,11037.0,201204.0
323.0,865.0,20081.0,38207.0
745.0,895.0,20092.0,38227.0
897.0,755.0,56055.0,74171.0
958.0,72.0,11064.0,201182.0
783.0,130.0,47041.0,65174.0
654.0,288.0,11055.0,201240.0
926.0,623.0,11080.0,201250.0
742.0,605.0,11073.0,38212.0
214.0,270.0,11007.0,201161.0
996.0,850.0,11093.0,38222.0
362.0,815.0,11083.0,192226.0
348.0,185.0,29080.0,47169.0
242.0,983.0,11084.0,38216.0
261.0,440.0,11043.0,201175.0
818.0,136.0,38068.0,65166.0
561.0,966.0,11086.0,38207.0
424.0,771.0,20074.0,47174.0
225.0,562.0,38089.0,65198.0
79.0,29.0,11063.0,38213.0
416.0,644.0,11086.0,38203.0
671.0,285.0,11057.0,38160.0
266.0,994.0,38050.0,56174.0
382.0,289.0,11036.0,38178.0
897.0,278.0,47058.0,65167.0
755.0,931.0,29050.0,47146.0
670.0,47.0,11038.0,201183.0
68.0,150.0,29052.0,47151.0
343.0,884.0,38102.0,65170.0
94.0,984.0,11027.0,38167.0
864.0,924.0,11068.0,38185.0
348.0,863.0,47058.0,65204.0
833.0,451.0,11078.0,201228.0
9.0,40.0,11069.0,38200.0
78.0,505.0,74056.0,92155.0
426.0,127.0,10030.0,182214.0
166.0,487.0,38069.0,56192.0
957.0,403.0,11077.0,201246.0
201.0,714.0,11067.0,192266.0
308.0,980.0,11098.0,38189.0
615.0,50.0,11060.0,192241.0
58.0,173.0,20099.0,47186.0
181.0,1.0,20055.0,47152.0
778.0,550.0,11048.0,38163.0
42.0,792.0,29080.0,56192.0
866.0,762.0,20081.0,47185.0
339.0,597.0,11046.0,38153.0
432.0,260.0,29014.0,47151.0
623.0,675.0,20085.0,47172.0
724.0,604.0,29052.0,56152.0
428.0,218.0,10052.0,182250.0
629.0,120.0,29071.0,47212.0
788.0,280.0,20058.0,47163.0
303.0,452.0,38067.0,56196.0
894.0,897.0,20070.0,47185.0
573.0,860.0,11066.0,38216.0
941.0,284.0,38078.0,65179.0
789.0,239.0,10044.0,191181.0
589.0,35.0,20094.0,47198.0
323.0,268.0,29074.0,56171.0
663.0,582.0,11071.0,38169.0
816.0,659.0,56047.0,74173.0
548.0,716.0,83049.0,110156.0
462.0,149.0,38066.0,65154.0
698.0,848.0,29063.0,56198.0
76.0,386.0,29046.0,47166.0
388.0,206.0,20020.0,38193.0
22.0,976.0,11047.0,38162.0
55.0,957.0,11063.0,192254.0
816.0,815.0,20056.0,47158.0
0.0,973.0,11067.0,38164.0
343.0,27.0,20083.0,38199.0
869.0,980.0,20104.0,38221.0
343.0,974.0,56091.0,83202.0
167.0,151.0,38089.0,56194.0
474.0,620.0,11053.0,38169.0
858.0,349.0,20063.0,47174.0
608.0,965.0,11051.0,38194.0
783.0,533.0,47043.0,74156.0
357.0,300.0,20038.0,38174.0
935.0,620.0,10037.0,182229.0
591.0,123.0,11047.0,192244.0
455.0,537.0,38063.0,56162.0
576.0,508.0,11057.0,201211.0
321.0,128.0,11058.0,38194.0
462.0,83.0,11042.0,38179.0
893.0,106.0,9980.0,182198.0
589.0,758.0,20095.0,47213.0
144.0,51.0,11071.0,38212.0
547.0,105.0,20042.0,38177.0
446.0,561.0,11109.0,38224.0
714.0,177.0,92091.0,119204.0
357.0,781.0,38022.0,65153.0
7.0,5.0,29089.0,47234.0
552.0,813.0,11065.0,201183.0
297.0,571.0,20059.0,47162.0
886.0,249.0,11101.0,38214.0
737.0,669.0,11076.0,38208.0
133.0,418.0,10049.0,191187.0
39.0,478.0,83091.0,110196.0
829.0,835.0,11082.0,38197.0
151.0,179.0,11080.0,201215.0
872.0,825.0,29089.0,56199.0
210.0,620.0,29065.0,47176.0
78.0,488.0,20047.0,38206.0
475.0,440.0,29090.0,47195.0
659.0,17.0,20098.0,38247.0
363.0,54.0,20071.0,47159.0
816.0,182.0,38032.0,56150.0
931.0,519.0,20071.0,47144.0
413.0,584.0,11060.0,201222.0
618.0,870.0,10059.0,182256.0
376.0,185.0,29033.0,56162.0
623.0,329.0,20090.0,38212.0
52.0,341.0,29046.0,56126.0
489.0,931.0,20101.0,38206.0
985.0,679.0,11081.0,38215.0
609.0,171.0,20062.0,38215.0
974.0,498.0,11093.0,192267.0
995.0,491.0,65076.0,92175.0
296.0,936.0,20082.0,38214.0
361.0,3.0,20058.0,47178.0
187.0,106.0,38076.0,56202.0
869.0,666.0,11109.0,38232.0
803.0,621.0,11048.0,38185.0
363.0,626.0,29090.0,56186.0
816.0,381.0,65052.0,83145.0
590.0,217.0,11051.0,38203.0
250.0,112.0,20050.0,38209.0
141.0,127.0,11057.0,201198.0
871.0,193.0,10017.0,182205.0
358.0,781.0,11066.0,38192.0
628.0,712.0,20091.0,38210.0
616.0,557.0,11046.0,38156.0
92.0,646.0,56045.0,83154.0
78.0,582.0,56063.0,74173.0
348.0,351.0,56063.0,83171.0
628.0,712.0,11087.0,38193.0
348.0,320.0,56058.0,74196.0
508.0,155.0,10068.0,182219.0
378.0,705.0,11044.0,38176.0
267.0,572.0,47100.0,65231.0
102.0,857.0,20060.0,38248.0
