i0,i1,i2
958.0,83107.0,110202.0
115.0,38030.0,56160.0
143.0,11010.0,192213.0
403.0,29055.0,47192.0
793.0,29040.0,56137.0
42.0,11030.0,201213.0
337.0,20038.0,38234.0
767.0,29076.0,56173.0
24.0,20054.0,38241.0
897.0,20050.0,47187.0
553.0,11058.0,201253.0
152.0,10013.0,182202.0
675.0,29070.0,47200.0
537.0,11064.0,192243.0
419.0,11032.0,201220.0
712.0,29069.0,56220.0
132.0,11061.0,38245.0
554.0,20065.0,38230.0
232.0,11042.0,38196.0
320.0,56047.0,74199.0
991.0,20045.0,38197.0
367.0,10012.0,182216.0
714.0,11050.0,38204.0
211.0,11020.0,201210.0
763.0,20025.0,38170.0
322.0,38031.0,56177.0
815.0,11064.0,38215.0
642.0,11047.0,201206.0
198.0,11081.0,201240.0
400.0,74045.0,92168.0
799.0,11011.0,201201.0
225.0,20071.0,38235.0
185.0,20080.0,47185.0
136.0,38063.0,65183.0
378.0,20074.0,38232.0
180.0,20066.0,38243.0
285.0,11038.0,38182.0
971.0,38015.0,56158.0
802.0,11047.0,38177.0
220.0,20056.0,38224.0
616.0,10012.0,191159.0
17.0,20088.0,38256.0
296.0,11039.0,192238.0
282.0,11014.0,201193.0
593.0,20077.0,47223.0
475.0,29054.0,47206.0
88.0,56063.0,83161.0
659.0,11028.0,201226.0
314.0,10018.0,182203.0
30.0,11052.0,38203.0
297.0,29067.0,47189.0
729.0,20045.0,47175.0
958.0,11083.0,38249.0
598.0,11053.0,201235.0
344.0,10066.0,182267.0
852.0,56063.0,83181.0
893.0,11010.0,201208.0
677.0,38034.0,56168.0
438.0,29091.0,47202.0
52.0,11022.0,201194.0
350.0,11004.0,201200.0
967.0,20071.0,38242.0
862.0,29047.0,56174.0
447.0,20071.0,38226.0
225.0,38080.0,65199.0
771.0,20054.0,47185.0
537.0,11089.0,201232.0
543.0,20123.0,47197.0
191.0,29072.0,56192.0
625.0,29041.0,56150.0
359.0,11004.0,192182.0
329.0,10079.0,191231.0
883.0,20075.0,47191.0
865.0,11062.0,38214.0
300.0,20021.0,38200.0
251.0,20033.0,38213.0
282.0,29063.0,56160.0
99.0,29041.0,56164.0
192.0,11032.0,38184.0
308.0,110085.0,128224.0
488.0,20042.0,38230.0
144.0,47079.0,74205.0
43.0,47013.0,65157.0
172.0,11042.0,38179.0
117.0,20065.0,38203.0
4.0,20035.0,38187.0
74.0,11036.0,38180.0
668.0,11055.0,192253.0
675.0,29063.0,56160.0
728.0,29078.0,47243.0
504.0,10035.0,191207.0
676.0,20078.0,38235.0
623.0,11057.0,38195.0
91.0,11091.0,38237.0
163.0,10071.0,191224.0
102.0,20067.0,38229.0
141.0,10032.0,182232.0
557.0,47056.0,74167.0
217.0,11072.0,201228.0
855.0,9995.0,182181.0
897.0,11074.0,38195.0
728.0,20109.0,47217.0
997.0,11056.0,38194.0
88.0,20055.0,47175.0
606.0,20061.0,38226.0
716.0,11024.0,192178.0
180.0,101077.0,119206.0
563.0,11061.0,38193.0
25.0,11099.0,38208.0
814.0,20026.0,38187.0
945.0,11052.0,201229.0
177.0,101097.0,119229.0
908.0,20025.0,47168.0
436.0,11076.0,38212.0
96.0,29034.0,47165.0
563.0,47044.0,65172.0
661.0,29111.0,56218.0
446.0,20055.0,38235.0
701.0,29088.0,56193.0
501.0,20048.0,38235.0
706.0,29024.0,47158.0
931.0,10028.0,182232.0
690.0,11046.0,192252.0
692.0,38077.0,56190.0
806.0,38065.0,56206.0
109.0,11021.0,192238.0
843.0,11081.0,38223.0
264.0,47069.0,65223.0
545.0,20072.0,47191.0
9.0,11033.0,201168.0
675.0,20077.0,47186.0
824.0,20060.0,47186.0
499.0,29081.0,56201.0
44.0,20056.0,47177.0
167.0,20051.0,47169.0
600.0,11075.0,38202.0
222.0,38073.0,56191.0
167.0,29070.0,56205.0
540.0,11048.0,192242.0
991.0,11051.0,192254.0
707.0,47040.0,74159.0
931.0,11086.0,38209.0
327.0,11017.0,38178.0
813.0,11034.0,38173.0
281.0,11058.0,201192.0
425.0,11044.0,201237.0
380.0,56051.0,74186.0
178.0,11034.0,38162.0
184.0,20017.0,38183.0
966.0,11068.0,38224.0
236.0,20045.0,38254.0
668.0,11028.0,38164.0
427.0,56104.0,83238.0
490.0,47075.0,74204.0
437.0,10994.0,192208.0
217.0,11041.0,192243.0
567.0,20084.0,38246.0
358.0,11033.0,38186.0
472.0,38023.0,56150.0
429.0,20025.0,38185.0
879.0,11017.0,201214.0
995.0,11038.0,38177.0
735.0,11042.0,38170.0
42.0,56086.0,83184.0
945.0,20043.0,47174.0
992.0,20058.0,47193.0
477.0,29082.0,47208.0
957.0,11061.0,192263.0
140.0,20030.0,47149.0
383.0,20029.0,38194.0
54.0,20054.0,47182.0
41.0,29082.0,56218.0
55.0,11066.0,38228.0
414.0,11098.0,38220.0
109.0,38050.0,56193.0
472.0,29038.0,56135.0
535.0,10029.0,191172.0
584.0,10038.0,182228.0
197.0,20088.0,47208.0
800.0,20084.0,47196.0
989.0,11070.0,38202.0
254.0,10003.0,182226.0
272.0,20050.0,47160.0
8.0,20076.0,47205.0
801.0,29078.0,56188.0
337.0,20063.0,47213.0
301.0,29060.0,56165.0
902.0,11044.0,201204.0
723.0,11074.0,201263.0
399.0,83085.0,101199.0
919.0,11049.0,38194.0
206.0,11044.0,38184.0
847.0,10018.0,182194.0
720.0,20047.0,47169.0
516.0,20043.0,47175.0
396.0,29068.0,47209.0
991.0,10060.0,191201.0
436.0,20049.0,47151.0
687.0,11041.0,38199.0
597.0,38078.0,65193.0
154.0,47044.0,65179.0
406.0,11061.0,38204.0
582.0,47057.0,74165.0
631.0,20057.0,38227.0
571.0,29041.0,47179.0
830.0,11021.0,38168.0
812.0,29077.0,47235.0
625.0,11040.0,38160.0
274.0,29022.0,56154.0
447.0,11011.0,192231.0
663.0,11075.0,38227.0
917.0,11062.0,201218.0
329.0,29095.0,56223.0
701.0,20080.0,47230.0
580.0,11084.0,201246.0
41.0,29052.0,47206.0
597.0,20122.0,38246.0
283.0,10019.0,191190.0
176.0,38098.0,65225.0
120.0,10060.0,182232.0
755.0,10029.0,182252.0
682.0,10060.0,191225.0
836.0,20076.0,38204.0
415.0,11059.0,38176.0
245.0,20078.0,38250.0
83.0,29058.0,56187.0
181.0,29023.0,56151.0
418.0,10042.0,191204.0
523.0,11021.0,201207.0
602.0,20050.0,38212.0
5.0,10005.0,182221.0
503.0,20028.0,38197.0
96.0,56072.0,74224.0
991.0,20043.0,38196.0
147.0,20022.0,38169.0
686.0,11051.0,38180.0
363.0,11071.0,38223.0
494.0,11037.0,38195.0
689.0,11036.0,38182.0
741.0,11101.0,38220.0
934.0,38039.0,56170.0
328.0,11060.0,38222.0
695.0,29058.0,56174.0
487.0,11040.0,192230.0
948.0,11094.0,38235.0
504.0,11077.0,192228.0
18.0,29038.0,47177.0
83.0,11022.0,38186.0
867.0,47069.0,65215.0
198.0,11090.0,38229.0
290.0,11086.0,38234.0
696.0,47047.0,47198.0
799.0,20098.0,38222.0
268.0,9990.0,191197.0
186.0,10058.0,182244.0
530.0,47031.0,74173.0
408.0,38077.0,56208.0
910.0,38036.0,56169.0
447.0,29068.0,47191.0
615.0,29074.0,47211.0
954.0,10060.0,191216.0
848.0,29053.0,56204.0
47.0,20106.0,47213.0
858.0,11052.0,201219.0
512.0,11065.0,201228.0
627.0,11068.0,38214.0
117.0,11070.0,38225.0
710.0,47054.0,74198.0
765.0,38082.0,65211.0
447.0,65056.0,92168.0
111.0,11011.0,192228.0
451.0,11076.0,201247.0
725.0,29068.0,56199.0
301.0,11018.0,192211.0
980.0,20082.0,38229.0
912.0,20064.0,38237.0
200.0,65049.0,92169.0
418.0,20044.0,47191.0
232.0,29028.0,56162.0
467.0,47017.0,65167.0
447.0,20066.0,38220.0
370.0,11055.0,201236.0
716.0,47091.0,74192.0
623.0,11024.0,38171.0
200.0,11033.0,192224.0
533.0,47049.0,65182.0
192.0,11033.0,38164.0
808.0,20099.0,38250.0
565.0,56100.0,83224.0
795.0,38054.0,56209.0
218.0,56094.0,83216.0
553.0,20069.0,47186.0
405.0,29059.0,56186.0
963.0,11062.0,38194.0
980.0,11070.0,38197.0
487.0,11057.0,201245.0
301.0,10073.0,182257.0
763.0,11053.0,38189.0
74.0,11024.0,201227.0
697.0,20041.0,47154.0
824.0,29063.0,47212.0
335.0,29063.0,56175.0
251.0,10995.0,201187.0
39.0,56071.0,74227.0
284.0,29112.0,56204.0
39.0,11063.0,38206.0
971.0,29043.0,56177.0
767.0,38045.0,56188.0
328.0,11062.0,201257.0
52.0,20086.0,47193.0
705.0,74029.0,92181.0
136.0,11041.0,38211.0
123.0,11019.0,192169.0
527.0,20029.0,38200.0
743.0,11046.0,38186.0
290.0,11015.0,201180.0
250.0,20045.0,47166.0
506.0,56057.0,83176.0
447.0,11017.0,201198.0
311.0,47061.0,74181.0
44.0,29084.0,56200.0
267.0,11075.0,38224.0
958.0,20060.0,38198.0
159.0,10008.0,182255.0
99.0,11087.0,38199.0
103.0,38061.0,56198.0
824.0,11062.0,38214.0
72.0,29047.0,56178.0
980.0,29047.0,47206.0
370.0,29053.0,56174.0
597.0,11089.0,38223.0
161.0,47047.0,65228.0
185.0,29069.0,47177.0
894.0,20005.0,47165.0
497.0,65075.0,83224.0
585.0,11022.0,38180.0
250.0,20029.0,38214.0
59.0,29060.0,47196.0
857.0,20063.0,38250.0
59.0,29013.0,56148.0
881.0,11037.0,38165.0
452.0,11069.0,38215.0
537.0,38046.0,56177.0
456.0,11036.0,38175.0
550.0,20031.0,38181.0
615.0,11070.0,38192.0
597.0,11037.0,38170.0
917.0,29069.0,47211.0
193.0,11090.0,38227.0
356.0,11014.0,201182.0
127.0,11047.0,201205.0
888.0,20043.0,47196.0
695.0,29086.0,47207.0
477.0,20064.0,47223.0
47.0,11033.0,201208.0
164.0,38026.0,56170.0
816.0,20081.0,47210.0
836.0,11049.0,38214.0
487.0,11042.0,38172.0
909.0,20049.0,47144.0
95.0,29053.0,47170.0
869.0,20049.0,47134.0
153.0,11048.0,38168.0
267.0,11029.0,201180.0
434.0,20080.0,38240.0
858.0,11086.0,38241.0
215.0,10031.0,182256.0
828.0,20062.0,47194.0
98.0,11034.0,192202.0
136.0,47060.0,65176.0
967.0,10045.0,182244.0
669.0,11057.0,38206.0
524.0,9988.0,182182.0
298.0,11048.0,192285.0
398.0,11048.0,38211.0
41.0,11007.0,201165.0
732.0,11063.0,38194.0
431.0,20062.0,38241.0
99.0,29038.0,47163.0
319.0,20076.0,47168.0
835.0,20069.0,38224.0
722.0,20073.0,47166.0
666.0,11044.0,201219.0
54.0,29060.0,47171.0
542.0,29050.0,56163.0
481.0,29073.0,47206.0
442.0,10051.0,182254.0
160.0,11046.0,201214.0
466.0,11049.0,38183.0
400.0,20050.0,47154.0
962.0,11065.0,38217.0
841.0,11083.0,38227.0
742.0,38063.0,56193.0
335.0,20092.0,47222.0
500.0,74075.0,92212.0
44.0,20089.0,47206.0
577.0,56069.0,83188.0
762.0,38038.0,65171.0
121.0,11083.0,38237.0
403.0,29086.0,47219.0
890.0,10056.0,182245.0
485.0,10022.0,182232.0
386.0,10030.0,191235.0
96.0,47116.0,74214.0
346.0,10079.0,182261.0
612.0,11051.0,38211.0
192.0,20071.0,47178.0
192.0,11026.0,192250.0
768.0,20042.0,38198.0
857.0,11089.0,38238.0
138.0,65039.0,83171.0
509.0,47083.0,74194.0
325.0,20058.0,47183.0
463.0,11054.0,38185.0
895.0,20096.0,38233.0
775.0,29070.0,56201.0
167.0,29075.0,47178.0
851.0,11050.0,201252.0
550.0,11042.0,38173.0
325.0,11054.0,38196.0
505.0,20068.0,38223.0
178.0,20061.0,38216.0
745.0,47034.0,65188.0
748.0,11084.0,38228.0
698.0,29080.0,56214.0
722.0,20058.0,38217.0
699.0,56058.0,74162.0
325.0,20074.0,47194.0
26.0,20045.0,47175.0
950.0,20072.0,38218.0
632.0,11070.0,192250.0
697.0,11011.0,201162.0
631.0,10032.0,191187.0
575.0,20072.0,38250.0
133.0,47066.0,74195.0
703.0,29027.0,56165.0
92.0,11066.0,38199.0
4.0,11043.0,38199.0
620.0,38030.0,56174.0
110.0,38056.0,56174.0
991.0,38101.0,65195.0
307.0,29089.0,56216.0
644.0,11022.0,38180.0
697.0,11058.0,192255.0
518.0,20084.0,38238.0
274.0,29033.0,47162.0
171.0,11057.0,38182.0
298.0,20075.0,47192.0
952.0,11081.0,38221.0
819.0,29074.0,56182.0
824.0,20094.0,47198.0
683.0,10019.0,182172.0
897.0,20041.0,38170.0
833.0,38102.0,65219.0
790.0,11046.0,201242.0
475.0,11079.0,201223.0
102.0,11049.0,38194.0
808.0,11077.0,192238.0
85.0,20035.0,47150.0
846.0,11080.0,38233.0
991.0,38037.0,56158.0
427.0,29036.0,47180.0
452.0,29061.0,56195.0
528.0,9976.0,182222.0
222.0,29065.0,56213.0
722.0,29056.0,47187.0
244.0,56025.0,74180.0
735.0,47048.0,65175.0
440.0,20055.0,47188.0
568.0,10038.0,191203.0
982.0,11049.0,201238.0
621.0,20048.0,38232.0
10.0,29056.0,56196.0
500.0,38088.0,65207.0
762.0,20050.0,47190.0
307.0,38072.0,56190.0
180.0,11074.0,38215.0
399.0,10995.0,192184.0
93.0,20053.0,47174.0
215.0,20090.0,47199.0
745.0,10041.0,182243.0
522.0,20070.0,47190.0
127.0,11075.0,38220.0
150.0,11029.0,201210.0
825.0,29068.0,56204.0
927.0,20081.0,47206.0
998.0,11094.0,38238.0
281.0,11031.0,38203.0
154.0,11088.0,38237.0
12.0,29048.0,47186.0
605.0,11066.0,201261.0
278.0,38045.0,65161.0
520.0,29075.0,56190.0
956.0,20052.0,47179.0
283.0,29038.0,47140.0
527.0,11061.0,201220.0
461.0,11059.0,38173.0
653.0,20072.0,38202.0
324.0,11013.0,192193.0
542.0,38056.0,56194.0
353.0,20098.0,47203.0
28.0,29022.0,56167.0
489.0,11060.0,38193.0
22.0,20053.0,47174.0
150.0,11058.0,38219.0
154.0,20081.0,38231.0
780.0,29039.0,56166.0
215.0,11040.0,38181.0
477.0,29101.0,47231.0
250.0,11053.0,38194.0
289.0,47068.0,74194.0
208.0,47028.0,65169.0
688.0,11017.0,201244.0
344.0,47061.0,74190.0
172.0,47058.0,74198.0
962.0,10029.0,191181.0
403.0,20107.0,47215.0
358.0,20042.0,38186.0
997.0,47075.0,74176.0
266.0,47032.0,65176.0
611.0,11054.0,192195.0
47.0,11071.0,38203.0
441.0,65107.0,92214.0
294.0,11003.0,192221.0
838.0,11050.0,201220.0
989.0,56080.0,83198.0
742.0,29054.0,56185.0
261.0,10031.0,191198.0
604.0,38034.0,56168.0
452.0,20055.0,47156.0
382.0,47042.0,65173.0
675.0,29042.0,47175.0
199.0,38098.0,65225.0
533.0,47047.0,74162.0
142.0,56046.0,83171.0
429.0,11034.0,38168.0
381.0,38061.0,56216.0
144.0,38051.0,56216.0
610.0,11055.0,201215.0
973.0,11064.0,38166.0
105.0,11033.0,38182.0
328.0,83082.0,101221.0
743.0,20034.0,38209.0
251.0,20080.0,47201.0
782.0,10008.0,182200.0
642.0,11020.0,201204.0
426.0,20082.0,38210.0
954.0,29076.0,47184.0
802.0,29064.0,47175.0
368.0,56041.0,83164.0
881.0,11064.0,38217.0
20.0,38049.0,65147.0
522.0,20045.0,38218.0
16.0,20042.0,38241.0
871.0,11021.0,201195.0
583.0,56042.0,74171.0
376.0,20046.0,38228.0
506.0,47051.0,74177.0
532.0,38056.0,65170.0
595.0,11074.0,38218.0
186.0,11090.0,38237.0
446.0,11078.0,38210.0
778.0,20013.0,38167.0
488.0,11054.0,38211.0
516.0,29078.0,56202.0
510.0,10049.0,191168.0
54.0,29025.0,47178.0
83.0,20038.0,47156.0
604.0,29050.0,56161.0
90.0,10041.0,182228.0
711.0,11034.0,201230.0
262.0,11063.0,201198.0
43.0,38021.0,65146.0
815.0,11075.0,192228.0
19.0,29085.0,47207.0
17.0,20057.0,47164.0
604.0,38079.0,65154.0
724.0,38017.0,56191.0
143.0,20043.0,47168.0
477.0,10010.0,191167.0
839.0,11049.0,38193.0
112.0,20032.0,38220.0
958.0,47075.0,74226.0
53.0,11060.0,38213.0
989.0,29016.0,47166.0
271.0,74051.0,101144.0
606.0,11070.0,38229.0
481.0,11097.0,201231.0
516.0,38079.0,56217.0
582.0,11076.0,38172.0
613.0,29042.0,47188.0
944.0,11038.0,38200.0
977.0,11031.0,192254.0
766.0,10017.0,182195.0
192.0,11066.0,192251.0
383.0,11037.0,201189.0
505.0,74105.0,101207.0
123.0,11015.0,201169.0
442.0,20062.0,38191.0
707.0,11074.0,38193.0
691.0,29030.0,47171.0
55.0,38043.0,56173.0
743.0,20072.0,47193.0
962.0,10034.0,191189.0
327.0,20030.0,38193.0
281.0,29003.0,47155.0
99.0,20056.0,20159.0
278.0,11109.0,38220.0
829.0,29090.0,47197.0
897.0,29043.0,47179.0
121.0,20054.0,47199.0
681.0,20092.0,47213.0
101.0,20054.0,38237.0
454.0,20070.0,47221.0
145.0,11036.0,192270.0
138.0,11034.0,201199.0
557.0,65045.0,83198.0
5.0,20104.0,47208.0
251.0,9968.0,182212.0
120.0,38104.0,56238.0
296.0,47089.0,65212.0
908.0,11006.0,192204.0
748.0,38087.0,65181.0
272.0,10029.0,182224.0
144.0,29077.0,56201.0
110.0,29036.0,56173.0
44.0,11056.0,192237.0
104.0,20039.0,38213.0
369.0,11050.0,38173.0
207.0,47024.0,65172.0
815.0,20074.0,38225.0
266.0,29059.0,56157.0
991.0,11043.0,38187.0
332.0,11065.0,38179.0
746.0,10062.0,191211.0
716.0,56083.0,74206.0
93.0,29067.0,56172.0
475.0,20091.0,47200.0
745.0,38033.0,65147.0
399.0,47062.0,65183.0
553.0,11083.0,38203.0
720.0,29047.0,47177.0
617.0,11075.0,38185.0
110.0,20009.0,38189.0
771.0,20037.0,38195.0
999.0,20041.0,47158.0
79.0,47107.0,74220.0
813.0,20021.0,38165.0
246.0,20033.0,38187.0
636.0,20049.0,47166.0
150.0,20049.0,38206.0
57.0,10005.0,182197.0
359.0,29072.0,56182.0
517.0,11059.0,38221.0
613.0,47081.0,65206.0
546.0,83047.0,110159.0
971.0,29020.0,56143.0
697.0,11047.0,201240.0
198.0,11036.0,38162.0
240.0,29073.0,47198.0
839.0,10060.0,182214.0
659.0,56031.0,74186.0
388.0,20016.0,38190.0
561.0,11101.0,38240.0
329.0,20071.0,38245.0
563.0,20053.0,38203.0
440.0,29083.0,47202.0
643.0,29048.0,47169.0
436.0,38057.0,56220.0
1.0,20047.0,47171.0
916.0,11070.0,201227.0
489.0,20050.0,38203.0
557.0,10058.0,182254.0
443.0,11095.0,38221.0
783.0,38086.0,65218.0
369.0,38030.0,65135.0
938.0,10026.0,191208.0
431.0,11075.0,38212.0
498.0,11077.0,38228.0
167.0,38060.0,56191.0
174.0,11061.0,38200.0
418.0,10026.0,182209.0
270.0,29048.0,47167.0
643.0,20058.0,47174.0
225.0,11095.0,38240.0
811.0,10023.0,182239.0
817.0,20036.0,38205.0
4.0,11021.0,38175.0
783.0,47091.0,65214.0
381.0,29082.0,56206.0
989.0,29034.0,56164.0
210.0,20076.0,47218.0
696.0,29052.0,56185.0
300.0,11014.0,38186.0
322.0,47056.0,74197.0
96.0,20055.0,47152.0
540.0,11061.0,201235.0
249.0,29045.0,47189.0
92.0,20031.0,38224.0
633.0,83032.0,101177.0
226.0,11072.0,38242.0
444.0,11034.0,38176.0
601.0,56036.0,74194.0
812.0,20090.0,47201.0
625.0,11090.0,38232.0
184.0,11062.0,38207.0
544.0,11092.0,38217.0
731.0,11054.0,38174.0
621.0,74066.0,101172.0
799.0,11038.0,38185.0
496.0,11020.0,192211.0
886.0,20069.0,38205.0
428.0,11058.0,192280.0
889.0,29040.0,47217.0
991.0,11030.0,38194.0
901.0,20063.0,47173.0
995.0,29079.0,56160.0
929.0,29064.0,47184.0
452.0,20034.0,38174.0
382.0,38035.0,65147.0
170.0,47027.0,65183.0
522.0,29038.0,47180.0
889.0,20039.0,47169.0
712.0,11063.0,38213.0
50.0,11053.0,192246.0
31.0,20034.0,38196.0
980.0,11050.0,201242.0
625.0,38014.0,56185.0
835.0,20075.0,47210.0
642.0,47060.0,74186.0
876.0,10052.0,191217.0
403.0,11079.0,201266.0
931.0,29084.0,47205.0
609.0,29035.0,56168.0
123.0,11003.0,192232.0
903.0,20041.0,38191.0
600.0,20084.0,38216.0
987.0,11070.0,38206.0
653.0,11056.0,201224.0
581.0,29059.0,56168.0
142.0,65040.0,83162.0
182.0,29046.0,56139.0
288.0,11043.0,192233.0
312.0,38048.0,56180.0
620.0,11049.0,38216.0
72.0,11031.0,201192.0
321.0,11079.0,38197.0
586.0,11023.0,192174.0
43.0,47068.0,74228.0
692.0,29049.0,56160.0
324.0,11032.0,201210.0
472.0,47081.0,65201.0
216.0,20061.0,38214.0
332.0,29058.0,47174.0
605.0,10996.0,201208.0
270.0,20058.0,47180.0
557.0,11029.0,38172.0
461.0,11084.0,38195.0
891.0,11029.0,38182.0
383.0,20049.0,38214.0
819.0,20026.0,38190.0
120.0,29085.0,56225.0
147.0,20062.0,38229.0
667.0,47082.0,74203.0
684.0,29080.0,47192.0
508.0,11044.0,201219.0
735.0,11058.0,192237.0
321.0,29083.0,47222.0
34.0,47022.0,74171.0
959.0,11068.0,38191.0
40.0,11017.0,201167.0
450.0,29035.0,56152.0
335.0,38056.0,56211.0
72.0,38036.0,56169.0
385.0,11039.0,201216.0
813.0,11036.0,38174.0
305.0,11012.0,192221.0
190.0,11072.0,38212.0
231.0,9996.0,182195.0
305.0,20047.0,47168.0
366.0,10067.0,191222.0
677.0,11020.0,201215.0
88.0,47045.0,74152.0
173.0,20085.0,38233.0
634.0,56073.0,83187.0
933.0,10995.0,201181.0
763.0,74034.0,92155.0
538.0,20029.0,38211.0
71.0,11055.0,38195.0
382.0,47056.0,74199.0
170.0,11088.0,38219.0
603.0,20013.0,47162.0
231.0,20050.0,38189.0
958.0,11063.0,38205.0
474.0,29047.0,56171.0
827.0,20031.0,38169.0
531.0,10007.0,182208.0
488.0,11087.0,38226.0
158.0,47075.0,65211.0
993.0,10007.0,182228.0
575.0,11068.0,38257.0
662.0,20080.0,38222.0
981.0,11079.0,38212.0
32.0,11096.0,38238.0
634.0,11079.0,38215.0
150.0,29055.0,47155.0
744.0,38092.0,56209.0
155.0,10063.0,182233.0
502.0,11021.0,201238.0
268.0,20026.0,38204.0
472.0,11079.0,201220.0
232.0,20088.0,38236.0
687.0,20087.0,47197.0
244.0,47007.0,65160.0
994.0,29047.0,56178.0
316.0,11055.0,38226.0
134.0,11043.0,201223.0
444.0,20085.0,38219.0
444.0,20081.0,47173.0
965.0,11037.0,38188.0
40.0,11056.0,38207.0
970.0,29014.0,47154.0
383.0,11076.0,38215.0
630.0,20024.0,47151.0
866.0,83036.0,110158.0
209.0,11042.0,192235.0
763.0,65023.0,92154.0
110.0,11032.0,38149.0
188.0,20084.0,47215.0
430.0,10085.0,191248.0
768.0,20070.0,38229.0
421.0,20072.0,38194.0
111.0,11044.0,201234.0
244.0,38038.0,65161.0
220.0,11075.0,38217.0
358.0,56039.0,83167.0
879.0,11070.0,201225.0
123.0,11037.0,192243.0
564.0,20042.0,47149.0
351.0,56056.0,83180.0
414.0,11087.0,38224.0
791.0,11020.0,192219.0
53.0,29062.0,56168.0
519.0,20065.0,47173.0
434.0,11084.0,38227.0
884.0,11045.0,201246.0
736.0,20061.0,47159.0
250.0,11052.0,38182.0
820.0,10029.0,191206.0
487.0,20025.0,38182.0
40.0,20052.0,38224.0
981.0,20076.0,38249.0
793.0,20064.0,38212.0
614.0,29043.0,56187.0
861.0,29065.0,56198.0
611.0,47085.0,65205.0
247.0,11027.0,192271.0
809.0,11062.0,38220.0
868.0,20061.0,47159.0
631.0,11058.0,201219.0
148.0,11021.0,38151.0
258.0,20053.0,38223.0
304.0,29032.0,47162.0
633.0,10002.0,182188.0
686.0,20042.0,38192.0
465.0,29029.0,47162.0
792.0,11033.0,38200.0
518.0,11067.0,38225.0
389.0,38064.0,65199.0
686.0,29042.0,56162.0
315.0,11062.0,38188.0
736.0,38040.0,65164.0
367.0,11078.0,38210.0
234.0,29074.0,56187.0
177.0,20082.0,38213.0
732.0,20053.0,38224.0
200.0,11050.0,201204.0
859.0,38091.0,56237.0
366.0,10058.0,182216.0
459.0,11008.0,201158.0
572.0,20055.0,38178.0
855.0,10012.0,191162.0
925.0,47102.0,74208.0
154.0,11033.0,28158.0
688.0,29105.0,56217.0
464.0,10032.0,182202.0
734.0,56058.0,74219.0
47.0,20085.0,38211.0
652.0,11035.0,192248.0
204.0,47040.0,65175.0
484.0,20057.0,47204.0
577.0,65049.0,83193.0
724.0,29043.0,56137.0
714.0,20039.0,38212.0
673.0,29022.0,56162.0
915.0,20031.0,38202.0
901.0,47058.0,65196.0
815.0,29036.0,47161.0
752.0,65060.0,92191.0
830.0,11021.0,192225.0
888.0,29067.0,47208.0
855.0,65051.0,83171.0
99.0,29025.0,47161.0
991.0,47059.0,65210.0
427.0,20102.0,38244.0
102.0,11054.0,201206.0
831.0,56067.0,83182.0
314.0,11065.0,38208.0
251.0,29090.0,47231.0
644.0,20036.0,38186.0
850.0,11098.0,38228.0
605.0,11027.0,192170.0
337.0,11060.0,38204.0
926.0,47022.0,74129.0
276.0,20070.0,38246.0
948.0,11085.0,38234.0
714.0,11052.0,192280.0
396.0,20087.0,47181.0
829.0,47070.0,74198.0
365.0,10025.0,182229.0
919.0,38067.0,65184.0
677.0,29037.0,56148.0
190.0,10017.0,182223.0
365.0,11040.0,38182.0
120.0,29063.0,47230.0
325.0,29043.0,47171.0
438.0,10028.0,191183.0
736.0,11084.0,201253.0
82.0,11073.0,38192.0
650.0,10066.0,182209.0
766.0,11055.0,38180.0
106.0,9980.0,182204.0
567.0,11090.0,38211.0
83.0,20049.0,38199.0
122.0,20053.0,38258.0
181.0,29048.0,56166.0
562.0,11054.0,38216.0
622.0,10009.0,182212.0
666.0,11100.0,38233.0
268.0,29057.0,47202.0
149.0,11032.0,201212.0
705.0,65067.0,92163.0
920.0,47014.0,65176.0
523.0,10003.0,182219.0
969.0,11042.0,38181.0
955.0,20058.0,47175.0
208.0,11009.0,192192.0
145.0,56021.0,74179.0
845.0,11050.0,201239.0
333.0,20096.0,47204.0
533.0,38067.0,65184.0
648.0,20040.0,47178.0
392.0,11050.0,38177.0
128.0,10013.0,191157.0
120.0,11045.0,201263.0
514.0,11024.0,192243.0
936.0,20075.0,38227.0
653.0,11045.0,38189.0
894.0,29020.0,47164.0
272.0,10034.0,191197.0
834.0,47067.0,74196.0
467.0,38054.0,65161.0
290.0,20081.0,38255.0
970.0,20059.0,38241.0
473.0,11043.0,38173.0
716.0,11054.0,38216.0
813.0,11055.0,201198.0
404.0,20045.0,47164.0
33.0,11064.0,201263.0
301.0,29028.0,47177.0
206.0,20017.0,38201.0
975.0,11005.0,192211.0
687.0,20050.0,38188.0
207.0,38030.0,65174.0
500.0,47093.0,65208.0
49.0,11072.0,38209.0
55.0,29049.0,56163.0
151.0,10017.0,182230.0
758.0,20085.0,47230.0
518.0,11084.0,38231.0
303.0,10073.0,182229.0
426.0,10069.0,182228.0
440.0,20055.0,47176.0
752.0,10031.0,191165.0
530.0,56040.0,74163.0
734.0,47102.0,74212.0
352.0,10078.0,182257.0
249.0,20061.0,38226.0
804.0,29054.0,56151.0
851.0,10073.0,182258.0
272.0,29037.0,47167.0
246.0,11054.0,38201.0
687.0,20068.0,47210.0
669.0,11056.0,38213.0
99.0,20056.0,47150.0
188.0,20069.0,38226.0
274.0,20031.0,38184.0
64.0,11075.0,38233.0
933.0,38078.0,56191.0
