i0,i1,i2
2131.0,20052.0,47183.0
410.0,65055.0,83205.0
5973.0,20040.0,47148.0
4923.0,11057.0,38201.0
8051.0,20078.0,38237.0
5779.0,11070.0,38198.0
9650.0,20081.0,38249.0
5076.0,47083.0,74214.0
5972.0,11075.0,38214.0
5268.0,29058.0,56166.0
3092.0,20036.0,47160.0
253.0,38093.0,65198.0
5770.0,11079.0,38231.0
4121.0,11081.0,38210.0
6107.0,65087.0,92199.0
6143.0,20092.0,47200.0
3619.0,29051.0,56168.0
7246.0,11005.0,38176.0
4276.0,20079.0,47179.0
5928.0,9992.0,182223.0
4974.0,11077.0,38207.0
2640.0,20074.0,47193.0
864.0,11042.0,201220.0
8236.0,11017.0,38156.0
4343.0,10055.0,191242.0
9041.0,11036.0,38152.0
9428.0,29011.0,47161.0
2504.0,56055.0,74217.0
2490.0,38058.0,56212.0
9205.0,38026.0,65149.0
2048.0,11032.0,201185.0
7480.0,38054.0,65186.0
9880.0,11041.0,38186.0
6479.0,20032.0,47146.0
6772.0,20065.0,38229.0
9922.0,38067.0,56205.0
1570.0,10036.0,182244.0
694.0,20048.0,47167.0
4969.0,11081.0,38191.0
1476.0,20017.0,38198.0
76.0,29068.0,56210.0
3720.0,20029.0,47154.0
6670.0,11012.0,192224.0
6029.0,29101.0,47225.0
1300.0,20048.0,38209.0
6429.0,29049.0,56172.0
1901.0,11096.0,38227.0
5260.0,11073.0,201226.0
8148.0,11024.0,38161.0
5315.0,47043.0,74179.0
8494.0,20013.0,47130.0
8670.0,11058.0,38231.0
3119.0,11075.0,38192.0
3508.0,20044.0,38194.0
2924.0,10009.0,182208.0
6024.0,20072.0,38235.0
9330.0,11037.0,192230.0
8778.0,10992.0,192202.0
892.0,38069.0,65206.0
7217.0,11052.0,201223.0
752.0,11009.0,192230.0
8060.0,11061.0,192261.0
6642.0,29089.0,47217.0
4051.0,20017.0,38169.0
1507.0,11055.0,38173.0
1559.0,10022.0,182230.0
1018.0,38073.0,56207.0
6495.0,11059.0,192261.0
8443.0,11065.0,201200.0
3889.0,29055.0,56166.0
7039.0,11044.0,192249.0
707.0,56041.0,74176.0
6173.0,38036.0,56205.0
8255.0,11070.0,11155.0
3354.0,11037.0,38168.0
8327.0,11071.0,38225.0
8147.0,47067.0,74204.0
8764.0,20051.0,47152.0
6501.0,10033.0,191203.0
676.0,29069.0,47227.0
409.0,20089.0,47219.0
9676.0,29058.0,47186.0
4361.0,11055.0,201185.0
9402.0,29060.0,47202.0
1914.0,47049.0,65193.0
3160.0,38036.0,65170.0
5222.0,11070.0,38188.0
5554.0,47066.0,74178.0
3815.0,20065.0,38216.0
1656.0,29062.0,47203.0
2173.0,11042.0,38197.0
2753.0,20042.0,38224.0
8551.0,38049.0,65181.0
1971.0,20074.0,47189.0
915.0,47051.0,74180.0
2815.0,20025.0,38187.0
6556.0,20038.0,38215.0
6486.0,47022.0,74156.0
5642.0,11050.0,38211.0
7164.0,11065.0,38181.0
2837.0,20018.0,38193.0
8962.0,20042.0,38215.0
862.0,11032.0,192212.0
3517.0,38062.0,56195.0
7526.0,29068.0,47199.0
9553.0,20032.0,47150.0
8287.0,10017.0,182195.0
6168.0,47069.0,65205.0
2633.0,38011.0,56183.0
6336.0,10996.0,201201.0
2264.0,29018.0,47166.0
3348.0,11045.0,38211.0
7531.0,47071.0,74176.0
2424.0,20023.0,38188.0
5916.0,20048.0,38199.0
5995.0,20070.0,47212.0
3307.0,29053.0,47172.0
6187.0,38070.0,56211.0
5554.0,56054.0,83167.0
5469.0,11056.0,38206.0
3980.0,20028.0,38197.0
2020.0,11038.0,38176.0
1578.0,11024.0,192203.0
5654.0,38022.0,56149.0
5639.0,11086.0,38201.0
5970.0,20040.0,47179.0
765.0,10041.0,182242.0
3683.0,20025.0,38200.0
2701.0,29081.0,56179.0
7269.0,11000.0,38176.0
1407.0,20055.0,47174.0
7230.0,11053.0,38165.0
4587.0,20031.0,38194.0
4550.0,20081.0,38237.0
4097.0,11066.0,192208.0
9491.0,38081.0,56226.0
1137.0,10014.0,182209.0
6455.0,29026.0,56142.0
2917.0,11075.0,201254.0
9122.0,110061.0,137191.0
236.0,11069.0,38214.0
9050.0,20090.0,47196.0
9111.0,92059.0,119205.0
4825.0,29085.0,56210.0
1072.0,29028.0,47172.0
5879.0,11040.0,201232.0
9337.0,11062.0,38196.0
6712.0,29071.0,47207.0
4235.0,11077.0,38193.0
9491.0,29092.0,47204.0
8132.0,11079.0,38210.0
382.0,9996.0,182195.0
3455.0,11020.0,38142.0
2534.0,11022.0,201218.0
7289.0,20050.0,38185.0
815.0,11015.0,201216.0
3020.0,56068.0,74232.0
7605.0,29055.0,47199.0
5492.0,11060.0,38176.0
4202.0,29060.0,47190.0
2960.0,11039.0,201202.0
4866.0,11055.0,38182.0
5683.0,38042.0,65180.0
8886.0,20058.0,38207.0
441.0,11054.0,201197.0
1924.0,20008.0,38176.0
7506.0,11069.0,38204.0
3021.0,38080.0,65206.0
5688.0,29060.0,56176.0
4893.0,20084.0,38259.0
9409.0,29071.0,56193.0
6999.0,11057.0,38196.0
9912.0,47019.0,65178.0
227.0,101048.0,119197.0
231.0,20034.0,47168.0
8467.0,20085.0,47199.0
4136.0,20009.0,38177.0
4703.0,11091.0,38225.0
6703.0,29070.0,56166.0
3516.0,38039.0,56174.0
5194.0,11071.0,38242.0
554.0,47059.0,74176.0
8980.0,56060.0,83193.0
2962.0,29065.0,56170.0
3785.0,11018.0,38175.0
1614.0,29076.0,56172.0
4569.0,20052.0,38149.0
5033.0,56033.0,74146.0
1543.0,11003.0,201199.0
638.0,38070.0,56217.0
1176.0,56038.0,83160.0
7082.0,11012.0,192216.0
3242.0,11020.0,38164.0
8860.0,29014.0,56138.0
5175.0,47051.0,74157.0
9266.0,20070.0,38240.0
6187.0,83060.0,101202.0
2586.0,11016.0,38198.0
147.0,20022.0,38225.0
6768.0,11044.0,38198.0
8247.0,11055.0,38205.0
8856.0,10029.0,182240.0
1298.0,11073.0,38224.0
471.0,20069.0,38221.0
8772.0,20067.0,47191.0
2523.0,38061.0,56178.0
6115.0,20008.0,38187.0
3695.0,29075.0,47189.0
7965.0,29041.0,56143.0
2043.0,11064.0,201209.0
3484.0,110049.0,128230.0
8338.0,20016.0,38158.0
6114.0,11086.0,38214.0
1965.0,20031.0,47142.0
7957.0,19997.0,38184.0
2034.0,11062.0,201209.0
9936.0,11081.0,38236.0
4341.0,38046.0,56188.0
5709.0,11011.0,201217.0
1549.0,20069.0,47178.0
4860.0,29071.0,47181.0
5145.0,65015.0,83171.0
4688.0,11037.0,201236.0
5279.0,38074.0,56174.0
4727.0,10030.0,182182.0
9344.0,11046.0,192222.0
871.0,11055.0,201209.0
5554.0,29032.0,47164.0
4639.0,11036.0,201229.0
9759.0,47058.0,65223.0
9467.0,11062.0,201219.0
4692.0,11075.0,201234.0
8178.0,11025.0,192191.0
1216.0,20025.0,38168.0
8620.0,20072.0,47189.0
500.0,38055.0,56163.0
7114.0,11078.0,38194.0
9425.0,29075.0,56160.0
7419.0,74071.0,92190.0
2734.0,11093.0,38220.0
3481.0,11040.0,38174.0
6888.0,38051.0,65195.0
2920.0,20038.0,47161.0
9737.0,65017.0,83174.0
1665.0,11068.0,38227.0
8509.0,10051.0,191205.0
3765.0,11095.0,38246.0
6301.0,10985.0,192202.0
8912.0,29027.0,56147.0
6360.0,47054.0,65218.0
1007.0,20052.0,47193.0
4121.0,29053.0,47188.0
4844.0,56039.0,83185.0
5973.0,47033.0,74154.0
6875.0,38030.0,56208.0
6454.0,20054.0,47182.0
4008.0,20063.0,38239.0
3147.0,11068.0,38205.0
2310.0,20033.0,38190.0
5576.0,20037.0,47173.0
2468.0,20037.0,38217.0
4408.0,11038.0,201219.0
9987.0,47047.0,65174.0
6479.0,11022.0,201220.0
4620.0,20035.0,47174.0
5208.0,55990.0,74155.0
8400.0,11036.0,192237.0
9220.0,38013.0,65150.0
1206.0,29066.0,47204.0
9164.0,11080.0,201235.0
7898.0,20061.0,38233.0
9401.0,20034.0,47152.0
1449.0,20081.0,38230.0
5549.0,29047.0,56150.0
5905.0,29044.0,47205.0
8936.0,11050.0,38190.0
7373.0,11073.0,38194.0
6459.0,38069.0,56229.0
1153.0,11030.0,38160.0
7898.0,65080.0,83226.0
1356.0,47039.0,65161.0
448.0,11052.0,38200.0
9536.0,20042.0,47159.0
2919.0,29029.0,56151.0
4678.0,19985.0,38180.0
6860.0,11073.0,38186.0
2017.0,20080.0,47199.0
5357.0,20068.0,38217.0
3808.0,11052.0,38169.0
6119.0,11072.0,38198.0
2862.0,20054.0,47178.0
652.0,11071.0,201234.0
9059.0,11081.0,201220.0
7676.0,20014.0,38162.0
2157.0,47083.0,74186.0
9559.0,11061.0,38207.0
5203.0,29029.0,47172.0
53.0,38090.0,65179.0
3808.0,29033.0,47160.0
8328.0,47055.0,65200.0
7807.0,38018.0,56134.0
6513.0,11020.0,192239.0
3600.0,38029.0,56184.0
8328.0,29091.0,56207.0
6928.0,11049.0,38197.0
5979.0,11035.0,201196.0
2994.0,47062.0,74207.0
6321.0,10066.0,191195.0
1726.0,47039.0,74142.0
4094.0,20024.0,38210.0
639.0,38054.0,56189.0
7278.0,20071.0,47168.0
5586.0,92057.0,110205.0
1232.0,11033.0,192243.0
1914.0,29066.0,47193.0
3616.0,20056.0,38218.0
4620.0,11058.0,38172.0
1893.0,20041.0,47164.0
3990.0,11086.0,38233.0
6179.0,29024.0,56182.0
8102.0,11030.0,38177.0
5936.0,10051.0,182267.0
8764.0,29031.0,47164.0
9342.0,11020.0,201220.0
4075.0,47058.0,65194.0
3303.0,11078.0,201246.0
1142.0,11045.0,38185.0
7965.0,20011.0,47147.0
8882.0,20067.0,38233.0
2504.0,47060.0,74180.0
6112.0,65106.0,92207.0
6954.0,10027.0,182229.0
1097.0,74078.0,101212.0
3863.0,11041.0,192250.0
5030.0,11077.0,38214.0
3712.0,11021.0,201208.0
3691.0,29054.0,56193.0
231.0,11077.0,38211.0
4136.0,11041.0,38176.0
7327.0,20077.0,38198.0
1463.0,56002.0,74175.0
8915.0,20044.0,47177.0
7703.0,11058.0,38171.0
2179.0,65031.0,83170.0
5180.0,11029.0,38165.0
8606.0,11069.0,38202.0
8039.0,28999.0,47157.0
4244.0,38077.0,56208.0
7943.0,38066.0,65194.0
5089.0,20023.0,38183.0
7741.0,29063.0,56213.0
2356.0,11048.0,201253.0
3753.0,20071.0,38229.0
2519.0,29024.0,47193.0
2540.0,10008.0,182246.0
6453.0,29057.0,47216.0
2712.0,11039.0,38181.0
7289.0,56037.0,74185.0
1868.0,11025.0,192238.0
3448.0,11029.0,201247.0
18.0,11073.0,38187.0
1759.0,11070.0,201232.0
8995.0,11064.0,201244.0
6321.0,47054.0,65184.0
5935.0,10041.0,191207.0
5927.0,11062.0,201256.0
5638.0,47017.0,65169.0
1719.0,20084.0,38217.0
203.0,11028.0,192222.0
9894.0,10042.0,182238.0
2077.0,20079.0,38234.0
2538.0,11078.0,38212.0
4015.0,29052.0,56172.0
3129.0,11039.0,201211.0
6915.0,20077.0,38244.0
4339.0,20070.0,47200.0
8859.0,20001.0,38197.0
9580.0,29050.0,47209.0
1038.0,29035.0,47177.0
3060.0,10033.0,182237.0
5952.0,11038.0,38184.0
8366.0,11017.0,201166.0
8931.0,65060.0,83195.0
901.0,20091.0,47213.0
2020.0,20072.0,47204.0
459.0,11041.0,201209.0
6362.0,11013.0,201204.0
78.0,38101.0,65209.0
2070.0,56051.0,83165.0
1654.0,92077.0,119200.0
6530.0,11018.0,192202.0
9977.0,29063.0,56185.0
5273.0,29079.0,56186.0
8551.0,11098.0,38211.0
8670.0,38081.0,65185.0
3768.0,38051.0,65181.0
2191.0,11013.0,201219.0
2613.0,20022.0,47175.0
331.0,11059.0,38210.0
2182.0,11091.0,38220.0
966.0,11026.0,201224.0
6396.0,11036.0,38195.0
8328.0,20059.0,47204.0
2282.0,9999.0,182214.0
4079.0,10054.0,191253.0
6059.0,11028.0,38192.0
4153.0,47021.0,65172.0
1643.0,20039.0,38228.0
6419.0,11043.0,38178.0
4418.0,11084.0,38200.0
6025.0,10025.0,182217.0
9939.0,11080.0,38224.0
2714.0,11018.0,38169.0
3012.0,29075.0,56209.0
1167.0,11038.0,192257.0
2820.0,11068.0,201241.0
7943.0,29033.0,47213.0
8617.0,20024.0,38193.0
7742.0,29062.0,56193.0
7339.0,20060.0,38209.0
8491.0,20015.0,38160.0
3272.0,10057.0,182224.0
7690.0,10021.0,182187.0
1394.0,11019.0,201197.0
6224.0,29035.0,47181.0
9498.0,11049.0,192246.0
7942.0,38029.0,56196.0
584.0,20038.0,38207.0
2951.0,11063.0,38211.0
214.0,10996.0,201191.0
2444.0,11039.0,192219.0
3604.0,20085.0,47219.0
3785.0,20024.0,38173.0
5551.0,10007.0,191173.0
4441.0,29064.0,56194.0
7289.0,29039.0,56152.0
1384.0,20003.0,38189.0
7740.0,20086.0,47215.0
1358.0,11031.0,38201.0
1654.0,20061.0,47207.0
426.0,29025.0,47148.0
9643.0,11039.0,38197.0
1959.0,11046.0,38222.0
9947.0,38066.0,56190.0
3784.0,11037.0,201218.0
7485.0,11072.0,38208.0
9551.0,20059.0,47216.0
3066.0,10993.0,201216.0
9687.0,29027.0,47174.0
5726.0,29031.0,56150.0
9678.0,20038.0,38198.0
6538.0,11035.0,38186.0
6096.0,20029.0,38209.0
9737.0,11063.0,38221.0
7866.0,65049.0,92166.0
782.0,29062.0,56185.0
9712.0,92031.0,119156.0
7431.0,47024.0,65161.0
9516.0,56019.0,74194.0
8075.0,38022.0,56165.0
762.0,29062.0,56183.0
5594.0,29069.0,56193.0
6647.0,56049.0,74194.0
5155.0,11060.0,38217.0
2633.0,47027.0,74157.0
114.0,20077.0,47183.0
6179.0,38026.0,65154.0
3541.0,11024.0,38167.0
1038.0,29019.0,56173.0
1978.0,11076.0,38200.0
4121.0,10056.0,182209.0
6721.0,29004.0,56152.0
7845.0,11047.0,38187.0
67.0,20067.0,47161.0
7894.0,11058.0,38177.0
9204.0,56018.0,74167.0
9786.0,29048.0,47159.0
3260.0,11052.0,201187.0
7702.0,20050.0,47169.0
7150.0,47046.0,74188.0
9656.0,20078.0,38223.0
5312.0,10049.0,182246.0
4048.0,11049.0,38151.0
38.0,20066.0,47171.0
1049.0,47038.0,74171.0
6409.0,11043.0,38170.0
3054.0,20030.0,47152.0
8239.0,10095.0,191234.0
3401.0,10036.0,182234.0
3916.0,29065.0,56183.0
4547.0,11051.0,201227.0
7486.0,47081.0,65233.0
6821.0,20026.0,38173.0
1279.0,20050.0,38215.0
1644.0,20067.0,47185.0
3355.0,38071.0,65186.0
2197.0,74063.0,92209.0
3504.0,38031.0,56170.0
9741.0,11049.0,192248.0
5810.0,20056.0,38233.0
7162.0,29059.0,56191.0
3898.0,65052.0,92181.0
1570.0,11022.0,38161.0
7431.0,29015.0,47150.0
5208.0,47017.0,65184.0
8543.0,11053.0,38192.0
7807.0,29015.0,56132.0
3080.0,11017.0,38168.0
7324.0,47078.0,65193.0
709.0,20044.0,47193.0
1644.0,38063.0,65201.0
4077.0,11031.0,38178.0
9204.0,74032.0,101150.0
1886.0,20036.0,38214.0
6486.0,38027.0,56192.0
6074.0,65053.0,92175.0
5705.0,92039.0,110184.0
2912.0,38052.0,56187.0
4908.0,11075.0,201240.0
9447.0,56057.0,83173.0
4150.0,38080.0,56206.0
8498.0,20070.0,47176.0
4153.0,38041.0,65151.0
6686.0,47098.0,74198.0
5900.0,20049.0,47169.0
2504.0,20063.0,38231.0
8287.0,10035.0,182224.0
9453.0,10037.0,182218.0
7320.0,65016.0,92146.0
9553.0,11037.0,38185.0
197.0,29039.0,47183.0
53.0,11090.0,38215.0
8871.0,38080.0,65195.0
410.0,47052.0,65188.0
3322.0,65055.0,83181.0
1609.0,11023.0,192228.0
9067.0,11009.0,192206.0
6641.0,11079.0,38216.0
1443.0,10998.0,201222.0
2901.0,47072.0,74189.0
6096.0,38049.0,65161.0
8079.0,10030.0,182260.0
4703.0,29061.0,56183.0
1752.0,11058.0,201231.0
2492.0,29042.0,47193.0
6166.0,11035.0,192226.0
7810.0,65059.0,83183.0
7745.0,20029.0,38184.0
6712.0,65052.0,83211.0
1643.0,20074.0,47178.0
4550.0,29067.0,47217.0
1085.0,10045.0,182239.0
9958.0,11037.0,38155.0
2553.0,20086.0,47199.0
6691.0,20105.0,47210.0
8364.0,11047.0,38178.0
1299.0,11027.0,38193.0
472.0,29031.0,56164.0
8035.0,11031.0,38167.0
7108.0,20064.0,38244.0
2424.0,74057.0,101155.0
4067.0,20072.0,38247.0
4065.0,47060.0,65193.0
359.0,65048.0,83181.0
1083.0,11051.0,38179.0
5160.0,20090.0,47193.0
3034.0,10035.0,182252.0
1709.0,38034.0,56160.0
7950.0,11033.0,201215.0
6486.0,38038.0,65159.0
1656.0,11095.0,38218.0
4550.0,9996.0,182175.0
5512.0,20046.0,47172.0
6871.0,29053.0,47212.0
3543.0,65061.0,92138.0
7166.0,11041.0,38194.0
77.0,11050.0,192220.0
215.0,11023.0,201218.0
2131.0,11044.0,192233.0
6069.0,29026.0,47177.0
8452.0,10045.0,191188.0
6986.0,20052.0,38216.0
6686.0,11021.0,201196.0
6453.0,20068.0,47182.0
898.0,20027.0,47138.0
7507.0,29049.0,47168.0
7817.0,10987.0,201213.0
4812.0,65078.0,92176.0
102.0,10071.0,191211.0
2340.0,11011.0,201168.0
5987.0,20009.0,38181.0
6294.0,29051.0,47206.0
3951.0,11044.0,38185.0
3711.0,11079.0,38224.0
1483.0,38042.0,56182.0
5824.0,20058.0,47192.0
3887.0,38098.0,65195.0
5007.0,11056.0,38214.0
8207.0,11025.0,201209.0
9954.0,38051.0,65167.0
7391.0,10012.0,182193.0
1575.0,38030.0,56157.0
5608.0,11025.0,38163.0
7908.0,11040.0,38195.0
3859.0,47067.0,74178.0
3899.0,11069.0,38228.0
916.0,10090.0,182291.0
986.0,11086.0,38227.0
9566.0,29089.0,56200.0
9896.0,29087.0,56210.0
980.0,11030.0,201206.0
8217.0,29053.0,56159.0
3898.0,29045.0,47186.0
489.0,29093.0,56187.0
359.0,56089.0,83198.0
1565.0,11067.0,201228.0
3878.0,10060.0,191199.0
3691.0,29015.0,47201.0
7666.0,56074.0,83177.0
2420.0,11101.0,38223.0
5775.0,11078.0,38217.0
6143.0,65082.0,92195.0
8305.0,20072.0,47174.0
8585.0,20023.0,38184.0
1600.0,10021.0,182222.0
9782.0,20042.0,38217.0
4848.0,11033.0,38168.0
4656.0,11035.0,201191.0
8920.0,11016.0,201203.0
5194.0,20085.0,47189.0
9140.0,11016.0,38161.0
3434.0,56037.0,74188.0
2776.0,11055.0,38204.0
5803.0,11018.0,38176.0
9137.0,29042.0,47195.0
8150.0,29006.0,47161.0
4307.0,20051.0,38213.0
6948.0,20038.0,38214.0
8931.0,47041.0,65181.0
3487.0,11010.0,201191.0
8864.0,11038.0,192262.0
4358.0,29061.0,56183.0
1178.0,10057.0,191224.0
2061.0,11063.0,38220.0
3613.0,29072.0,47194.0
9385.0,56023.0,74180.0
7515.0,20023.0,47154.0
9495.0,11056.0,38209.0
4114.0,11019.0,192236.0
6384.0,47066.0,74190.0
1833.0,56046.0,74167.0
817.0,20067.0,38233.0
6059.0,29038.0,56134.0
9317.0,9998.0,182209.0
1859.0,20096.0,38220.0
834.0,38048.0,65145.0
8935.0,20077.0,47180.0
5323.0,56032.0,83144.0
980.0,11039.0,192217.0
7334.0,11016.0,201191.0
6838.0,11046.0,201200.0
3070.0,20044.0,47155.0
4812.0,20046.0,38210.0
7230.0,29030.0,56170.0
6651.0,11037.0,38179.0
163.0,11093.0,201236.0
4603.0,38062.0,65177.0
6268.0,11030.0,201226.0
5010.0,20068.0,38217.0
775.0,29065.0,56193.0
8695.0,47057.0,74171.0
8037.0,20066.0,47188.0
379.0,11039.0,38178.0
7461.0,11076.0,38218.0
271.0,10052.0,191212.0
5498.0,11063.0,38204.0
4099.0,10069.0,191239.0
2046.0,10047.0,191184.0
2424.0,38026.0,65148.0
218.0,20074.0,47188.0
7266.0,56054.0,83163.0
2047.0,47066.0,74180.0
5011.0,20035.0,38200.0
3168.0,29013.0,56155.0
3484.0,92054.0,119205.0
6074.0,29074.0,56187.0
7349.0,11052.0,38194.0
3859.0,74067.0,101183.0
2029.0,11043.0,38160.0
9111.0,65066.0,83215.0
8273.0,11033.0,38167.0
4557.0,10015.0,191208.0
6112.0,65077.0,83234.0
8109.0,29053.0,56188.0
657.0,11020.0,192243.0
7108.0,20071.0,47182.0
9769.0,29037.0,56154.0
6590.0,38023.0,65157.0
6769.0,11027.0,201190.0
6179.0,20011.0,38162.0
5638.0,38032.0,65135.0
4031.0,20043.0,38216.0
2817.0,11074.0,201245.0
3302.0,20041.0,47157.0
110.0,56025.0,74172.0
5649.0,29057.0,56186.0
1072.0,65029.0,83174.0
6511.0,11051.0,38195.0
2088.0,10002.0,182200.0
961.0,11074.0,38224.0
4363.0,20043.0,38203.0
3243.0,38074.0,56182.0
3348.0,29044.0,47207.0
6873.0,20033.0,38191.0
4363.0,11044.0,38194.0
8381.0,11040.0,38186.0
8122.0,20026.0,47148.0
6951.0,38066.0,65175.0
8572.0,20055.0,47159.0
6454.0,83057.0,110182.0
8827.0,29022.0,47185.0
3568.0,56075.0,83197.0
9303.0,29061.0,47211.0
2828.0,20018.0,38200.0
6455.0,38040.0,65141.0
1706.0,65091.0,92188.0
9845.0,11069.0,38204.0
3360.0,38041.0,56169.0
9954.0,29031.0,56163.0
9393.0,101048.0,128166.0
5428.0,38082.0,65174.0
3378.0,11062.0,38198.0
264.0,20075.0,38241.0
727.0,29020.0,47140.0
98.0,29087.0,56198.0
2981.0,20015.0,38184.0
4359.0,38065.0,65162.0
7487.0,20076.0,47195.0
4629.0,38021.0,65145.0
9114.0,11097.0,38220.0
1307.0,11078.0,38221.0
5382.0,11028.0,192231.0
6112.0,11076.0,38219.0
3318.0,137062.0,164170.0
1402.0,20057.0,38206.0
9894.0,10063.0,191217.0
2063.0,20055.0,47175.0
890.0,10043.0,182223.0
3476.0,20065.0,47173.0
8107.0,11053.0,201200.0
9148.0,20029.0,38205.0
9236.0,11035.0,38192.0
3303.0,29095.0,47215.0
5005.0,9991.0,182230.0
8091.0,11027.0,38171.0
8126.0,29019.0,47152.0
9942.0,74034.0,101166.0
9428.0,20038.0,47151.0
1594.0,11104.0,201230.0
953.0,20034.0,47154.0
3345.0,29068.0,47217.0
5535.0,20027.0,47173.0
8680.0,11075.0,38217.0
5573.0,10018.0,182264.0
7396.0,10026.0,182219.0
1114.0,11038.0,38162.0
3249.0,74072.0,101172.0
895.0,29049.0,47177.0
8819.0,56030.0,83143.0
3687.0,20021.0,47185.0
4294.0,11047.0,201213.0
5679.0,10030.0,182213.0
3654.0,10982.0,192199.0
7108.0,20043.0,47192.0
1319.0,74031.0,92176.0
4693.0,38039.0,65168.0
5086.0,38105.0,65209.0
2605.0,11071.0,38193.0
6042.0,11031.0,38188.0
2471.0,11029.0,38184.0
5657.0,11061.0,201216.0
7336.0,29066.0,56176.0
4146.0,11056.0,38221.0
7375.0,10035.0,182244.0
2077.0,38068.0,56219.0
1099.0,20023.0,47164.0
9332.0,10010.0,191188.0
6425.0,11033.0,38172.0
3322.0,92051.0,119155.0
3010.0,20066.0,38213.0
6346.0,10016.0,182225.0
9128.0,29048.0,47194.0
4094.0,56067.0,83195.0
8980.0,29073.0,56204.0
775.0,11077.0,38190.0
5927.0,38024.0,65158.0
918.0,11084.0,38217.0
7946.0,38056.0,65184.0
1026.0,20042.0,38213.0
7695.0,11026.0,38171.0
7194.0,29021.0,47158.0
7364.0,11017.0,38184.0
6206.0,11103.0,38245.0
9266.0,11083.0,38217.0
7624.0,29044.0,56174.0
8119.0,11044.0,38194.0
6586.0,11053.0,38201.0
2919.0,64997.0,92145.0
7355.0,11034.0,192234.0
2676.0,10040.0,182225.0
7266.0,92023.0,110178.0
2178.0,47025.0,65191.0
6596.0,29015.0,47141.0
5705.0,74059.0,92211.0
915.0,29064.0,47183.0
7442.0,65055.0,92161.0
4304.0,11018.0,192197.0
6721.0,38018.0,56149.0
4711.0,20096.0,47191.0
2679.0,11074.0,38218.0
4747.0,20072.0,38224.0
1846.0,11078.0,38182.0
7025.0,10041.0,182252.0
5507.0,47023.0,74164.0
5335.0,11068.0,38217.0
5737.0,29032.0,47168.0
2207.0,9985.0,182215.0
1994.0,20025.0,38194.0
5109.0,20075.0,38208.0
1285.0,11078.0,38223.0
534.0,38027.0,56189.0
4714.0,29057.0,47201.0
5323.0,11035.0,38183.0
717.0,29006.0,47163.0
2624.0,11097.0,38232.0
612.0,20063.0,38226.0
3159.0,11032.0,38170.0
5876.0,10050.0,182249.0
4763.0,28999.0,47169.0
98.0,65067.0,83216.0
472.0,56008.0,74154.0
2649.0,11069.0,38229.0
1665.0,20088.0,47208.0
9652.0,11036.0,38205.0
7714.0,20065.0,47175.0
1703.0,11090.0,38221.0
2960.0,20070.0,38237.0
3619.0,11051.0,38184.0
4653.0,47080.0,74194.0
230.0,20041.0,38204.0
7822.0,11076.0,38225.0
7332.0,10011.0,182199.0
9026.0,11067.0,192233.0
9401.0,20032.0,38194.0
2406.0,47025.0,65175.0
5294.0,11049.0,38181.0
5033.0,29021.0,47172.0
8044.0,11009.0,201170.0
648.0,11067.0,38224.0
1220.0,47030.0,74163.0
7611.0,10007.0,182194.0
3936.0,56084.0,83176.0
369.0,10039.0,182227.0
1478.0,29073.0,47203.0
1176.0,38025.0,65165.0
6568.0,11020.0,201188.0
9254.0,20043.0,47167.0
223.0,20063.0,38233.0
1189.0,11067.0,38195.0
4087.0,29079.0,56199.0
6027.0,11008.0,192206.0
7769.0,11040.0,38190.0
1432.0,29058.0,56196.0
5085.0,47039.0,65163.0
3560.0,20066.0,38234.0
9363.0,38054.0,56161.0
8829.0,11028.0,201180.0
8147.0,83089.0,101214.0
5639.0,56079.0,83203.0
7554.0,20067.0,47178.0
3484.0,65083.0,92204.0
3504.0,20034.0,47162.0
8029.0,29048.0,56174.0
3216.0,11051.0,38203.0
2882.0,11047.0,38197.0
4341.0,29034.0,47188.0
7875.0,20041.0,38197.0
7378.0,11082.0,38266.0
5259.0,29092.0,56187.0
636.0,20057.0,38229.0
2707.0,10021.0,182247.0
3249.0,10000.0,182182.0
5802.0,47063.0,74172.0
4772.0,20036.0,38189.0
8266.0,11043.0,201244.0
4139.0,56075.0,74218.0
2147.0,20034.0,38209.0
8515.0,47070.0,74204.0
5898.0,65064.0,83201.0
114.0,29083.0,47182.0
6935.0,11008.0,192197.0
7329.0,11084.0,38220.0
168.0,20069.0,47188.0
7108.0,11041.0,38177.0
8392.0,20087.0,47217.0
1176.0,29045.0,47176.0
5082.0,29075.0,47205.0
9575.0,29071.0,47200.0
1575.0,47007.0,74139.0
2442.0,20026.0,38176.0
3277.0,20028.0,47151.0
1833.0,65051.0,83170.0
2898.0,11066.0,201219.0
7287.0,11042.0,38198.0
7022.0,20052.0,38197.0
8945.0,11045.0,38191.0
815.0,29059.0,47218.0
6901.0,29059.0,47218.0
5827.0,20078.0,38233.0
8859.0,29020.0,47193.0
7854.0,29094.0,56202.0
5379.0,38062.0,56215.0
9927.0,92038.0,110182.0
3909.0,38065.0,56176.0
9128.0,65082.0,92187.0
5109.0,38059.0,56181.0
9508.0,38043.0,65170.0
670.0,10983.0,192189.0
8051.0,11098.0,38211.0
3816.0,11055.0,38178.0
5203.0,20031.0,38220.0
3923.0,29011.0,56173.0
1931.0,65060.0,92158.0
6758.0,11068.0,38193.0
5268.0,56045.0,74179.0
3398.0,29062.0,47190.0
707.0,47052.0,74182.0
4086.0,47049.0,65202.0
6357.0,20037.0,38183.0
