i0,i1,i2,i3
2838.0,4901.0,1036.0,192165.0
2673.0,7706.0,1022.0,201152.0
2515.0,9730.0,1049.0,201184.0
4282.0,2433.0,1092.0,201226.0
4314.0,7510.0,1052.0,201158.0
8203.0,4462.0,93.0,182239.0
2053.0,1245.0,74.0,182211.0
957.0,6613.0,1098.0,201208.0
8483.0,6075.0,1066.0,192195.0
8743.0,9564.0,69.0,182217.0
8269.0,3779.0,1053.0,201188.0
2233.0,1709.0,87.0,191183.0
6166.0,9666.0,1067.0,192197.0
3968.0,7631.0,1040.0,192192.0
1816.0,2259.0,49.0,182193.0
5387.0,2047.0,35.0,182168.0
8986.0,2497.0,1082.0,201199.0
8060.0,8614.0,1098.0,201217.0
3868.0,5148.0,1075.0,201191.0
2359.0,9004.0,83.0,191158.0
9458.0,4459.0,102.0,182215.0
1431.0,6687.0,1048.0,192188.0
4715.0,8243.0,1057.0,201158.0
3287.0,3744.0,1054.0,192181.0
8522.0,2706.0,1031.0,192143.0
7978.0,7530.0,1052.0,192187.0
209.0,8834.0,1032.0,201139.0
9376.0,6517.0,51.0,191184.0
9141.0,8405.0,1050.0,201201.0
1159.0,2988.0,54.0,182200.0
7437.0,8188.0,40.0,182181.0
6723.0,8579.0,1034.0,192187.0
7800.0,8842.0,1070.0,192185.0
793.0,6389.0,1106.0,201206.0
3968.0,7631.0,1045.0,201174.0
3684.0,3691.0,1042.0,201163.0
568.0,9311.0,1068.0,201208.0
8730.0,9731.0,26.0,182150.0
3865.0,2934.0,58.0,191158.0
2538.0,3372.0,1057.0,201177.0
682.0,7222.0,71.0,191169.0
4227.0,768.0,1070.0,201182.0
6333.0,1098.0,69.0,182218.0
9101.0,4366.0,72.0,182231.0
954.0,332.0,42.0,191150.0
5136.0,9342.0,1069.0,201160.0
9528.0,4139.0,75.0,182247.0
1653.0,2393.0,1058.0,201164.0
4429.0,3787.0,37.0,182183.0
7004.0,5263.0,1054.0,192178.0
6431.0,3006.0,73.0,182223.0
6430.0,6567.0,1042.0,201160.0
9474.0,4435.0,1053.0,192205.0
9811.0,7443.0,82.0,182208.0
7050.0,2097.0,1101.0,201223.0
3356.0,1571.0,85.0,182172.0
6146.0,6153.0,1045.0,201167.0
579.0,6819.0,1068.0,192185.0
9240.0,2838.0,102.0,182220.0
4806.0,5896.0,48.0,182215.0
8014.0,5659.0,1048.0,201142.0
4273.0,8284.0,84.0,182220.0
9555.0,328.0,1096.0,201204.0
2131.0,1724.0,1067.0,192204.0
9754.0,9066.0,1071.0,192222.0
9953.0,5818.0,1095.0,201220.0
300.0,7506.0,1098.0,201193.0
2511.0,8043.0,1030.0,192156.0
1128.0,4974.0,1080.0,201182.0
3617.0,9961.0,37.0,182212.0
9337.0,7344.0,23.0,182159.0
1110.0,9954.0,1041.0,192174.0
5769.0,6731.0,1059.0,201157.0
1595.0,1756.0,46.0,191160.0
2332.0,81.0,1081.0,201221.0
9391.0,6307.0,1026.0,201183.0
9266.0,3525.0,1059.0,192212.0
2169.0,5778.0,1032.0,201183.0
8018.0,9303.0,1083.0,201202.0
913.0,1247.0,49.0,182193.0
6435.0,7407.0,1068.0,192220.0
6194.0,73.0,1037.0,201167.0
1923.0,4551.0,1037.0,192144.0
9902.0,6466.0,1062.0,201192.0
6478.0,2712.0,59.0,182168.0
8539.0,2369.0,1061.0,192208.0
3479.0,6478.0,59.0,182199.0
3307.0,3627.0,1078.0,201213.0
9712.0,7538.0,33.0,191148.0
1358.0,4412.0,55.0,182158.0
8662.0,2686.0,68.0,191190.0
3882.0,1299.0,1065.0,192200.0
3627.0,3307.0,77.0,182200.0
3726.0,551.0,34.0,182182.0
9432.0,4441.0,1046.0,192195.0
7537.0,5379.0,54.0,182156.0
686.0,6316.0,91.0,191173.0
3494.0,9263.0,70.0,182203.0
6456.0,6766.0,1039.0,192175.0
6640.0,3530.0,1052.0,201163.0
8592.0,412.0,47.0,182187.0
1104.0,8363.0,1041.0,192157.0
1098.0,3778.0,53.0,182203.0
8163.0,8055.0,1056.0,201173.0
7778.0,1788.0,49.0,182147.0
1698.0,1697.0,1047.0,201181.0
5754.0,5343.0,1057.0,201177.0
42.0,2345.0,1062.0,201153.0
9154.0,977.0,1111.0,201202.0
9856.0,7673.0,73.0,191191.0
6683.0,6087.0,1026.0,192148.0
3376.0,925.0,1070.0,201165.0
7849.0,3133.0,1105.0,201218.0
7744.0,5310.0,1031.0,201164.0
2519.0,6386.0,89.0,182230.0
4816.0,134.0,1075.0,201167.0
6507.0,3667.0,86.0,191201.0
9923.0,6402.0,1067.0,201185.0
6562.0,1381.0,1097.0,201215.0
1258.0,2189.0,65.0,182208.0
9648.0,7664.0,1080.0,201171.0
4135.0,6688.0,1065.0,201187.0
559.0,3808.0,1049.0,192196.0
6195.0,447.0,53.0,191174.0
3623.0,5468.0,54.0,182181.0
8773.0,2639.0,1113.0,192209.0
1309.0,9900.0,1106.0,201197.0
7804.0,890.0,1074.0,192201.0
2870.0,3430.0,60.0,182190.0
4546.0,2890.0,1067.0,192203.0
4284.0,7135.0,69.0,182219.0
8055.0,3082.0,1043.0,201141.0
5196.0,7495.0,57.0,191153.0
3394.0,4850.0,1083.0,201160.0
9969.0,9746.0,62.0,191153.0
3111.0,1296.0,92.0,191189.0
3349.0,1662.0,1026.0,192175.0
7690.0,3974.0,36.0,182159.0
8207.0,1052.0,1036.0,192192.0
8207.0,5171.0,1041.0,201195.0
4474.0,1304.0,51.0,191149.0
9138.0,9405.0,1101.0,201188.0
7112.0,8674.0,69.0,191190.0
1875.0,3048.0,67.0,191165.0
1834.0,2162.0,1082.0,201202.0
4656.0,7932.0,1078.0,201159.0
1845.0,9370.0,30.0,191128.0
1228.0,9354.0,1072.0,201199.0
5454.0,4659.0,1030.0,192202.0
4385.0,7178.0,1055.0,192194.0
5323.0,7279.0,1077.0,192209.0
6218.0,1997.0,1065.0,192201.0
8635.0,4167.0,86.0,191202.0
5869.0,2737.0,1071.0,192211.0
5323.0,6133.0,1072.0,192210.0
5516.0,6703.0,81.0,191186.0
3712.0,8610.0,1059.0,201183.0
8765.0,4519.0,1080.0,201194.0
6921.0,627.0,1068.0,201183.0
49.0,4460.0,1093.0,201187.0
8903.0,5908.0,58.0,191141.0
6813.0,6122.0,68.0,182190.0
2618.0,7299.0,1032.0,192173.0
6947.0,1078.0,1098.0,201197.0
9807.0,4324.0,1085.0,201203.0
3677.0,5856.0,1054.0,201183.0
169.0,3961.0,78.0,182215.0
3662.0,7634.0,62.0,182226.0
5227.0,2394.0,70.0,182238.0
8151.0,5633.0,37.0,182183.0
4450.0,4534.0,106.0,191204.0
5149.0,7672.0,88.0,182191.0
4996.0,7258.0,1065.0,192187.0
4006.0,4700.0,1057.0,192160.0
9087.0,3815.0,1067.0,201150.0
1702.0,3334.0,1052.0,201219.0
1939.0,931.0,87.0,182207.0
2571.0,2249.0,1088.0,201193.0
451.0,9041.0,58.0,182197.0
729.0,8561.0,1035.0,201154.0
2021.0,3469.0,1071.0,201196.0
9759.0,5503.0,49.0,182169.0
1567.0,2795.0,1050.0,192171.0
7867.0,3600.0,1049.0,201172.0
3337.0,9640.0,87.0,191167.0
576.0,8240.0,1015.0,192174.0
5932.0,1425.0,1103.0,201192.0
8657.0,8971.0,1059.0,201171.0
245.0,9651.0,1081.0,201179.0
9325.0,535.0,1027.0,192183.0
6828.0,1565.0,85.0,182221.0
5179.0,1647.0,85.0,191176.0
3281.0,2455.0,1081.0,201211.0
8451.0,9712.0,40.0,182191.0
1734.0,711.0,57.0,182182.0
7266.0,128.0,1023.0,201124.0
2167.0,388.0,1072.0,201155.0
2688.0,2934.0,1057.0,192209.0
9948.0,5693.0,63.0,182200.0
6586.0,5336.0,41.0,182195.0
9366.0,9844.0,1059.0,201167.0
400.0,2717.0,1085.0,201187.0
5098.0,3071.0,36.0,182177.0
4844.0,4162.0,49.0,182204.0
372.0,5267.0,1070.0,192184.0
544.0,7393.0,1035.0,192180.0
4358.0,5722.0,1065.0,201155.0
9966.0,696.0,1079.0,201190.0
8776.0,440.0,52.0,182170.0
2785.0,3608.0,1028.0,192161.0
4219.0,1161.0,1082.0,201191.0
7877.0,1883.0,29.0,182145.0
8796.0,5251.0,74.0,182193.0
9619.0,1681.0,1092.0,201216.0
9639.0,9660.0,59.0,191146.0
3145.0,3851.0,1069.0,192219.0
8266.0,6036.0,1075.0,201188.0
4725.0,6109.0,58.0,182177.0
352.0,4766.0,45.0,182182.0
1327.0,6420.0,1102.0,201227.0
6854.0,2296.0,65.0,182195.0
9916.0,4122.0,82.0,191168.0
2346.0,8648.0,35.0,182152.0
1688.0,7609.0,84.0,191181.0
2481.0,8645.0,49.0,182172.0
6931.0,894.0,49.0,191149.0
8271.0,6497.0,1027.0,192171.0
2448.0,8979.0,83.0,191173.0
7893.0,1388.0,1077.0,201221.0
8580.0,7085.0,1064.0,201201.0
2975.0,1414.0,1079.0,192180.0
6037.0,6042.0,1065.0,201166.0
2909.0,9098.0,1095.0,192197.0
2301.0,2237.0,1079.0,192220.0
6685.0,1395.0,1077.0,201190.0
7942.0,8862.0,1056.0,201177.0
1273.0,7565.0,79.0,182193.0
3032.0,633.0,30.0,182166.0
2447.0,6150.0,1038.0,192171.0
7623.0,6096.0,1057.0,201161.0
2364.0,3111.0,67.0,182197.0
2662.0,9652.0,30.0,182193.0
4969.0,5522.0,1058.0,192163.0
5442.0,400.0,1072.0,192198.0
2233.0,1709.0,49.0,182179.0
6135.0,1473.0,36.0,182153.0
0.0,9591.0,122.0,191192.0
3485.0,9411.0,1069.0,201154.0
2676.0,2978.0,91.0,191186.0
5596.0,1969.0,1068.0,192183.0
333.0,7441.0,1060.0,201144.0
8875.0,7581.0,83.0,182204.0
3285.0,808.0,1046.0,201172.0
10.0,6035.0,1045.0,201167.0
1175.0,8868.0,1083.0,201181.0
6516.0,9458.0,1049.0,201176.0
5420.0,6275.0,1056.0,192200.0
2107.0,7286.0,1095.0,201178.0
3731.0,34.0,1032.0,201177.0
1818.0,9836.0,75.0,191166.0
6867.0,4874.0,1074.0,192232.0
9707.0,5.0,64.0,182190.0
7931.0,5721.0,1067.0,201193.0
2423.0,9302.0,77.0,191182.0
1153.0,3637.0,1084.0,201210.0
9572.0,9914.0,1089.0,192200.0
3887.0,3062.0,1085.0,201205.0
4361.0,5352.0,1072.0,201153.0
9760.0,6812.0,25.0,182124.0
4196.0,2959.0,1085.0,201190.0
6049.0,8132.0,1064.0,192179.0
5989.0,4513.0,30.0,182193.0
6166.0,9666.0,1080.0,201195.0
4072.0,5614.0,41.0,191137.0
9866.0,5606.0,1049.0,201199.0
5203.0,4563.0,1044.0,201165.0
2188.0,993.0,82.0,182230.0
2448.0,8979.0,55.0,182165.0
2648.0,7848.0,1049.0,201143.0
6107.0,8248.0,81.0,191193.0
5659.0,7.0,73.0,182230.0
1630.0,9464.0,1062.0,201174.0
9795.0,1888.0,1016.0,192170.0
813.0,1822.0,92.0,191201.0
6952.0,2015.0,1072.0,201184.0
6679.0,901.0,69.0,182180.0
2703.0,3422.0,66.0,182172.0
6982.0,3259.0,1043.0,192179.0
4593.0,740.0,15.0,182162.0
2933.0,6334.0,22.0,182152.0
4268.0,1433.0,77.0,182207.0
7994.0,1980.0,63.0,182178.0
5097.0,8614.0,1038.0,192202.0
882.0,9159.0,1048.0,192170.0
1420.0,1648.0,1092.0,201185.0
2614.0,6135.0,51.0,191143.0
1636.0,5852.0,71.0,182200.0
977.0,3801.0,54.0,191148.0
4685.0,8200.0,1042.0,201173.0
3041.0,2838.0,1100.0,201219.0
6442.0,829.0,21.0,182156.0
8828.0,2207.0,1089.0,201197.0
7178.0,8432.0,79.0,182225.0
5520.0,7163.0,1084.0,201198.0
9945.0,1471.0,88.0,191174.0
6040.0,5492.0,1037.0,192187.0
1868.0,8536.0,1025.0,192197.0
2012.0,9543.0,1081.0,192202.0
9997.0,4201.0,1065.0,201186.0
901.0,4860.0,48.0,182186.0
8454.0,4460.0,65.0,191177.0
4776.0,6020.0,1055.0,201168.0
9117.0,3845.0,1082.0,201214.0
179.0,5612.0,1090.0,201213.0
3899.0,4300.0,1071.0,192204.0
7998.0,1704.0,1047.0,192173.0
3770.0,6591.0,1085.0,201214.0
1059.0,8956.0,1035.0,201182.0
3970.0,7005.0,1078.0,192200.0
5622.0,6484.0,82.0,182208.0
5034.0,2617.0,1058.0,192179.0
3557.0,2657.0,1072.0,201193.0
3961.0,169.0,1066.0,192199.0
9553.0,3429.0,1067.0,201195.0
5488.0,6806.0,1072.0,201187.0
7743.0,8762.0,57.0,182157.0
8290.0,2510.0,75.0,182210.0
6034.0,7987.0,48.0,182168.0
5930.0,9955.0,52.0,182141.0
2607.0,2403.0,1099.0,201196.0
160.0,5365.0,1085.0,192227.0
7070.0,7670.0,1047.0,201141.0
4035.0,1857.0,1055.0,201213.0
1246.0,7467.0,1077.0,192201.0
2696.0,8466.0,80.0,182218.0
8610.0,3676.0,1075.0,201194.0
6329.0,5244.0,1111.0,201222.0
7734.0,8978.0,1089.0,201212.0
8919.0,325.0,1070.0,201193.0
8778.0,8455.0,1040.0,192185.0
8280.0,2272.0,41.0,191159.0
3181.0,3971.0,1025.0,192196.0
9954.0,308.0,59.0,182191.0
2888.0,9166.0,1044.0,192193.0
7184.0,2282.0,1042.0,201177.0
6860.0,423.0,77.0,182222.0
1614.0,4650.0,34.0,182175.0
1952.0,7391.0,1041.0,192174.0
1856.0,2468.0,1032.0,192174.0
2805.0,990.0,1058.0,192195.0
1249.0,1236.0,76.0,182220.0
555.0,4044.0,89.0,182224.0
544.0,3159.0,1067.0,201177.0
7548.0,9103.0,37.0,182180.0
8234.0,6105.0,1068.0,192211.0
5693.0,9948.0,1093.0,201211.0
662.0,3440.0,34.0,182194.0
9950.0,1650.0,1081.0,201206.0
195.0,2745.0,1035.0,201164.0
9766.0,9968.0,38.0,182217.0
1548.0,9703.0,82.0,182192.0
4382.0,5326.0,1068.0,201169.0
2754.0,4986.0,1077.0,192210.0
1687.0,967.0,83.0,182193.0
1286.0,1907.0,1051.0,201180.0
4923.0,2226.0,1040.0,201140.0
7335.0,9423.0,1033.0,192183.0
2533.0,2338.0,28.0,182180.0
9587.0,6350.0,48.0,182153.0
5093.0,5250.0,1054.0,192198.0
7267.0,1004.0,1108.0,192236.0
2485.0,7542.0,53.0,182227.0
4089.0,6048.0,34.0,182167.0
3915.0,1140.0,1047.0,192187.0
24.0,6187.0,32.0,182184.0
4123.0,8620.0,1089.0,192195.0
5948.0,8015.0,1038.0,201131.0
9506.0,5364.0,1078.0,201173.0
4921.0,4036.0,54.0,182220.0
4434.0,3502.0,1092.0,201191.0
9488.0,2687.0,1062.0,192196.0
4681.0,6211.0,1057.0,192190.0
7592.0,1426.0,56.0,182173.0
8385.0,3360.0,1049.0,201177.0
6298.0,9610.0,112.0,191205.0
4059.0,4604.0,1054.0,201180.0
593.0,1775.0,1058.0,201185.0
10.0,4199.0,1047.0,201155.0
4059.0,7333.0,44.0,182185.0
4900.0,1443.0,1029.0,201174.0
1855.0,5861.0,101.0,182238.0
4266.0,9285.0,106.0,182240.0
4882.0,8791.0,1087.0,201218.0
9463.0,6016.0,1098.0,201198.0
8452.0,1261.0,1040.0,201164.0
7066.0,9780.0,63.0,182201.0
835.0,3282.0,1083.0,201158.0
1840.0,8814.0,1069.0,192205.0
6529.0,900.0,1046.0,201160.0
6136.0,9627.0,58.0,182191.0
5670.0,3372.0,1085.0,201227.0
6656.0,5293.0,73.0,182235.0
5044.0,8936.0,74.0,182205.0
2126.0,887.0,49.0,182222.0
9412.0,5898.0,1040.0,201151.0
5241.0,648.0,1074.0,201168.0
3350.0,3001.0,1044.0,201189.0
1814.0,2146.0,89.0,182216.0
9072.0,1785.0,1039.0,201171.0
1183.0,8850.0,1078.0,192191.0
744.0,6728.0,1062.0,201181.0
5699.0,1516.0,1064.0,201155.0
8248.0,2841.0,75.0,182204.0
4262.0,7987.0,1070.0,192168.0
8474.0,973.0,1087.0,201184.0
5049.0,4473.0,1041.0,192202.0
8939.0,2732.0,1112.0,201215.0
147.0,6246.0,62.0,191184.0
2971.0,313.0,1074.0,192209.0
7567.0,4675.0,1062.0,201197.0
1164.0,9016.0,1086.0,192201.0
9638.0,1523.0,1090.0,201215.0
5718.0,6518.0,44.0,191149.0
2136.0,8918.0,1027.0,201159.0
7246.0,1814.0,31.0,182157.0
5742.0,8828.0,1054.0,201198.0
4152.0,6404.0,1078.0,201180.0
5593.0,3374.0,39.0,182164.0
4099.0,5899.0,1088.0,192258.0
3899.0,4300.0,1068.0,201188.0
2422.0,7174.0,1077.0,201169.0
410.0,3945.0,53.0,182240.0
4766.0,8102.0,1042.0,192187.0
3888.0,3340.0,1035.0,201176.0
4179.0,5209.0,1059.0,192202.0
2203.0,4223.0,87.0,182223.0
839.0,3306.0,1066.0,192204.0
1955.0,8006.0,43.0,191144.0
2883.0,9968.0,1088.0,192200.0
6503.0,4056.0,1061.0,201174.0
9291.0,2982.0,1086.0,201214.0
4210.0,6640.0,1095.0,201205.0
9653.0,845.0,1038.0,192187.0
2531.0,2851.0,77.0,182213.0
2227.0,3562.0,1044.0,192160.0
9834.0,3686.0,1030.0,201164.0
5061.0,3792.0,78.0,182234.0
4303.0,8294.0,43.0,182144.0
3046.0,4174.0,1106.0,201232.0
9374.0,2982.0,1106.0,201204.0
8077.0,6838.0,1069.0,201177.0
2779.0,822.0,48.0,191154.0
3609.0,2890.0,67.0,191173.0
5468.0,3623.0,1035.0,192192.0
6645.0,6533.0,1061.0,192210.0
4745.0,5529.0,76.0,191160.0
4911.0,7370.0,90.0,182186.0
9974.0,4437.0,78.0,191150.0
6186.0,9198.0,32.0,182157.0
4488.0,8966.0,56.0,182207.0
1420.0,1648.0,1091.0,192205.0
2597.0,283.0,1078.0,192238.0
6411.0,2285.0,1050.0,201196.0
5811.0,1108.0,1061.0,192175.0
8606.0,2365.0,1080.0,201200.0
4904.0,6705.0,96.0,182228.0
788.0,5034.0,1084.0,192248.0
4975.0,8255.0,32.0,182165.0
7333.0,4059.0,1032.0,192172.0
8565.0,8147.0,1100.0,201221.0
7465.0,6599.0,74.0,182234.0
9013.0,2432.0,1028.0,201153.0
3635.0,1671.0,1064.0,201164.0
2070.0,964.0,30.0,182187.0
4116.0,9506.0,1091.0,201207.0
2898.0,5938.0,1097.0,201189.0
3401.0,1153.0,1057.0,201179.0
297.0,8400.0,1071.0,201178.0
8243.0,4715.0,43.0,182161.0
944.0,6794.0,53.0,182202.0
5355.0,2877.0,1063.0,201193.0
9904.0,7266.0,49.0,182179.0
6584.0,5307.0,1066.0,201181.0
9898.0,7602.0,1046.0,201135.0
161.0,6170.0,1079.0,192240.0
634.0,5745.0,1105.0,201204.0
9907.0,6334.0,25.0,182179.0
2583.0,6795.0,1072.0,201198.0
1444.0,4620.0,39.0,191147.0
1234.0,3067.0,1092.0,201206.0
1647.0,1458.0,37.0,191151.0
8700.0,921.0,1047.0,192217.0
6728.0,1610.0,1027.0,201161.0
744.0,9205.0,1067.0,201188.0
5994.0,4740.0,1039.0,192199.0
7137.0,6078.0,1049.0,192189.0
6341.0,1918.0,1077.0,201200.0
1152.0,4010.0,1036.0,192165.0
4062.0,5453.0,1070.0,192168.0
3334.0,6537.0,37.0,182160.0
7091.0,8674.0,1061.0,201186.0
4112.0,1860.0,1033.0,201130.0
617.0,8564.0,77.0,191171.0
9799.0,4322.0,49.0,182192.0
7013.0,8677.0,1058.0,192207.0
106.0,3394.0,1083.0,201206.0
3925.0,9747.0,32.0,182155.0
515.0,7472.0,1079.0,201202.0
8842.0,1821.0,67.0,182213.0
6621.0,3240.0,1086.0,201201.0
3379.0,1775.0,1049.0,192186.0
2577.0,6264.0,1037.0,192172.0
2584.0,4683.0,1061.0,201167.0
8451.0,1100.0,93.0,191181.0
9431.0,5652.0,43.0,182180.0
73.0,6194.0,14.0,182178.0
9509.0,9038.0,70.0,182183.0
74.0,3535.0,30.0,191132.0
3916.0,1342.0,29.0,191157.0
7914.0,4024.0,1062.0,201171.0
3913.0,4710.0,30.0,182141.0
7470.0,1918.0,51.0,182174.0
3055.0,8917.0,1102.0,201211.0
7397.0,3253.0,1072.0,192191.0
7743.0,8762.0,66.0,191170.0
1435.0,6485.0,1032.0,201150.0
4965.0,1259.0,1088.0,192232.0
7557.0,6594.0,74.0,182255.0
471.0,6818.0,59.0,191154.0
426.0,3657.0,1056.0,201169.0
7585.0,1570.0,1078.0,201194.0
4280.0,7466.0,61.0,191145.0
324.0,8214.0,53.0,182197.0
3341.0,6453.0,1076.0,201229.0
1411.0,2334.0,1051.0,201174.0
2701.0,3902.0,1004.0,192149.0
1795.0,566.0,46.0,182197.0
2172.0,1195.0,1068.0,201198.0
7065.0,7497.0,26.0,182167.0
4218.0,3634.0,45.0,182201.0
1458.0,9071.0,1078.0,192207.0
6470.0,5523.0,73.0,182214.0
4739.0,7606.0,1085.0,201204.0
4412.0,1358.0,1065.0,201157.0
6806.0,5488.0,73.0,182187.0
4263.0,6280.0,29.0,191142.0
3044.0,7445.0,1068.0,201177.0
1545.0,761.0,50.0,182181.0
2268.0,6959.0,67.0,182176.0
2477.0,9180.0,1072.0,192199.0
5908.0,8069.0,1089.0,201225.0
7636.0,5457.0,1040.0,201183.0
9549.0,5881.0,31.0,182161.0
6857.0,2712.0,1076.0,192214.0
3749.0,217.0,1076.0,192162.0
2980.0,4629.0,40.0,191122.0
674.0,8959.0,1091.0,201216.0
9696.0,4966.0,57.0,182211.0
6526.0,6819.0,1042.0,201140.0
720.0,8131.0,1045.0,201186.0
4197.0,7513.0,1051.0,201141.0
5015.0,1555.0,1057.0,192160.0
1192.0,7558.0,1058.0,201160.0
4001.0,8625.0,93.0,182206.0
1214.0,1026.0,1075.0,201225.0
96.0,2522.0,1062.0,192203.0
6075.0,8483.0,81.0,182189.0
2220.0,4104.0,1043.0,201136.0
7215.0,6054.0,1124.0,201215.0
2817.0,5817.0,1102.0,192229.0
4005.0,3368.0,1031.0,201181.0
2135.0,8894.0,79.0,182237.0
1875.0,8088.0,1079.0,201197.0
4669.0,1820.0,65.0,191170.0
1362.0,8500.0,1039.0,192186.0
6986.0,7113.0,1050.0,192203.0
7695.0,6253.0,14.0,182168.0
3090.0,8924.0,1072.0,192184.0
2933.0,6334.0,66.0,191142.0
6179.0,9177.0,1101.0,201200.0
6971.0,5340.0,1106.0,201224.0
4115.0,918.0,54.0,191148.0
1241.0,3742.0,1067.0,201198.0
9398.0,3022.0,1033.0,192203.0
3165.0,3721.0,1067.0,192215.0
6187.0,24.0,1019.0,192177.0
3731.0,8873.0,1071.0,192226.0
9589.0,4352.0,62.0,191159.0
2318.0,6725.0,1072.0,201178.0
922.0,6643.0,72.0,182224.0
1692.0,5418.0,91.0,191186.0
6169.0,4044.0,1080.0,201206.0
8564.0,5612.0,1099.0,201216.0
1854.0,3964.0,1064.0,201170.0
3232.0,7263.0,1055.0,192210.0
1752.0,220.0,1100.0,201202.0
2978.0,7668.0,1095.0,201179.0
9066.0,9754.0,58.0,182196.0
6513.0,620.0,1066.0,192213.0
7320.0,7080.0,22.0,182174.0
8703.0,4956.0,1061.0,192188.0
9254.0,2429.0,27.0,182177.0
7475.0,9305.0,1032.0,201183.0
5446.0,2377.0,1064.0,201162.0
1337.0,4119.0,77.0,182171.0
4441.0,9432.0,62.0,182179.0
754.0,4923.0,1073.0,192238.0
1868.0,2975.0,1090.0,192198.0
6766.0,6456.0,62.0,191158.0
9955.0,5930.0,1044.0,192171.0
3059.0,6646.0,47.0,182191.0
1594.0,7095.0,1095.0,192202.0
7450.0,7974.0,1087.0,201177.0
9615.0,9307.0,76.0,182206.0
1709.0,2016.0,1062.0,192193.0
3995.0,3194.0,1083.0,201227.0
776.0,169.0,1067.0,192212.0
5523.0,6470.0,1035.0,192191.0
8259.0,2845.0,1064.0,201197.0
1867.0,6206.0,77.0,182231.0
8239.0,9395.0,1044.0,201189.0
3063.0,2335.0,1086.0,201179.0
1810.0,8253.0,42.0,182158.0
4236.0,8423.0,1053.0,201167.0
9988.0,8828.0,75.0,182215.0
6215.0,2595.0,77.0,191176.0
4300.0,3899.0,77.0,182176.0
9383.0,2979.0,1048.0,201183.0
1327.0,5887.0,84.0,191166.0
1411.0,4798.0,47.0,191132.0
7758.0,1920.0,1058.0,201159.0
6687.0,1431.0,27.0,182189.0
9517.0,9659.0,23.0,182187.0
1824.0,8588.0,1053.0,201166.0
3646.0,9863.0,1026.0,192179.0
9212.0,2632.0,1027.0,192168.0
927.0,9673.0,85.0,182209.0
6888.0,5105.0,59.0,182168.0
2582.0,3619.0,1046.0,192183.0
5415.0,2134.0,106.0,191188.0
6639.0,4896.0,1103.0,201192.0
5503.0,3167.0,1043.0,192189.0
4123.0,8620.0,1093.0,201199.0
596.0,7834.0,72.0,182186.0
583.0,2485.0,1073.0,201186.0
4789.0,1033.0,1086.0,201176.0
7893.0,1388.0,1078.0,192224.0
1817.0,8900.0,1067.0,192220.0
7362.0,9837.0,1064.0,201183.0
8528.0,1266.0,1052.0,201182.0
2658.0,9236.0,1087.0,201201.0
254.0,946.0,1058.0,192216.0
7258.0,4648.0,55.0,182189.0
1433.0,4268.0,1073.0,192199.0
4482.0,2940.0,1078.0,201197.0
3552.0,7421.0,1058.0,192189.0
6963.0,6267.0,1045.0,201162.0
3281.0,2455.0,1075.0,192202.0
579.0,9335.0,1090.0,201186.0
1138.0,6294.0,84.0,182209.0
9955.0,5930.0,1057.0,201132.0
2301.0,2237.0,1085.0,201199.0
2777.0,7137.0,1085.0,201168.0
5159.0,5744.0,1090.0,192218.0
220.0,1752.0,92.0,191212.0
5989.0,6182.0,1101.0,201176.0
263.0,4570.0,1056.0,201151.0
9496.0,4233.0,1094.0,201204.0
7451.0,1899.0,46.0,191152.0
417.0,4277.0,1075.0,201159.0
9592.0,1918.0,79.0,191177.0
8866.0,9196.0,1041.0,201157.0
5391.0,926.0,1040.0,192189.0
7459.0,7468.0,1083.0,201176.0
7498.0,8154.0,1085.0,201202.0
4002.0,8069.0,1083.0,192214.0
9.0,6679.0,1048.0,192180.0
1009.0,3558.0,1075.0,201190.0
4630.0,3895.0,1051.0,201186.0
325.0,6097.0,1054.0,201176.0
7558.0,1192.0,63.0,182172.0
269.0,3272.0,1077.0,201196.0
4837.0,8067.0,1065.0,192181.0
1820.0,7040.0,1058.0,192199.0
4656.0,7932.0,1057.0,192178.0
6603.0,251.0,1048.0,192177.0
2670.0,2434.0,1067.0,201178.0
5763.0,3860.0,1052.0,201150.0
649.0,8181.0,1065.0,201197.0
1799.0,9881.0,76.0,182189.0
7339.0,9407.0,71.0,191187.0
9743.0,5171.0,1069.0,192206.0
9323.0,9333.0,1068.0,192205.0
1504.0,9103.0,1083.0,192219.0
4386.0,9534.0,1043.0,201164.0
5803.0,9187.0,1065.0,201180.0
5263.0,7004.0,62.0,191162.0
9125.0,9123.0,1085.0,192221.0
9922.0,5128.0,1079.0,192206.0
8442.0,2446.0,80.0,182203.0
9733.0,3976.0,61.0,182219.0
8331.0,5936.0,1106.0,201215.0
9037.0,725.0,1044.0,192215.0
8370.0,7433.0,1105.0,201231.0
3522.0,3539.0,20.0,182172.0
522.0,5594.0,1093.0,201195.0
7248.0,8973.0,1059.0,201158.0
3374.0,5593.0,1054.0,192168.0
2618.0,982.0,63.0,191140.0
6059.0,2653.0,75.0,182221.0
964.0,2070.0,1049.0,201171.0
8592.0,8323.0,66.0,191181.0
7776.0,2749.0,1041.0,192203.0
5162.0,1593.0,47.0,182171.0
2846.0,134.0,65.0,182176.0
2644.0,8057.0,1079.0,201199.0
1282.0,1301.0,49.0,182181.0
937.0,7380.0,1091.0,201200.0
6701.0,4417.0,1083.0,201225.0
